External ID,Name,Internal Reference,Barcode,available_in_pos,record_type,Variant Values
product_template_sl_050,H. CORBATA P/CABALLEROS GRIS LABRADA,SL-050,SL-050,True,simple_product,
product_template_sl_038,H. CORBATA P/CABALLEROS VINO LABRADO,SL-038,SL-038,True,simple_product,
product_template_sl_039,H. CORBATA P/CABALLEROS AMARILLO OSCURO LABRADO,SL-039,SL-039,True,simple_product,
product_template_sl_042,H. CORBATA P/CABALLEROS NEGRO APLIQUES ROJOS,SL-042,SL-042,True,simple_product,
product_template_sl_036,H. CORBATA P/CABALLEROS NEGRO LABRADO,SL-036,SL-036,True,simple_product,
product_template_sl_037,H. CORBATA P/CABALLEROS AMARILLO LABRADO,SL-037,SL-037,True,simple_product,
product_template_sl_034,H. CORBATA P/CABALLEROS NEGRO PUNTOS BLANCO,SL-034,SL-034,True,simple_product,
product_template_sl_041,H. CORBATA P/CABALLEROS AZUL LABRADO,SL-041,SL-041,True,simple_product,
product_template_sl_040,H. CORBATA P/CABALLEROS PERLA LABRADO,SL-040,SL-040,True,simple_product,
product_template_sl_047,H. CORBATA P/CABALLEROS LILA LABRADA,SL-047,SL-047,True,simple_product,
product_template_sl_044,H. CORBATA P/CABALLEROS VINO APLIQUE CUADROS,SL-044,SL-044,True,simple_product,
product_template_sl_043,H. CORBATA P/CABALLEROS BLANCO PUNTOS NEGROS,SL-043,SL-043,True,simple_product,
product_template_sl_011,H. CORBATA P/CABALLEROS NEGRA LABRADO,SL-011,SL-011,True,simple_product,
product_template_sl_028,H. CORBATA P/CABALLEROS LILA LABRADA,SL-028,SL-028,True,simple_product,
product_template_sl_032,H. CORBATA P/CABALLEROS BLANCA PUNTOS ROMBO,SL-032,SL-032,True,simple_product,
product_template_sl_033,H. CORBATA P/CABALLEROS SALMON,SL-033,SL-033,True,simple_product,
product_template_sl_019,H. CORBATA P/CABALLEROS AMARILLO PUNTOS ROMBO,SL-019,SL-019,True,simple_product,
product_template_sl_022,H. CORBATA P/CABALLEROS CELESTE PUNTO ROMBO,SL-022,SL-022,True,simple_product,
product_template_sl_031,H. CORBATA P/CABALLEROS NEGRA LABRADA,SL-031,SL-031,True,simple_product,
product_template_sl_013,H. CORBATA P/CABALLEROS VINO LABRADA,SL-013,SL-013,True,simple_product,
product_template_sl_012,H. CORBATA P/CABALLEROS AZUL MARINO LABRADO,SL-012,SL-012,True,simple_product,
product_template_sl_016,H. CORBATA P/CABALLEROS NEGRA PUNTOS ROMBO,SL-016,SL-016,True,simple_product,
product_template_sl_025,H. CORBATA P/CABALLEROS MORADA LABRADA,SL-025,SL-025,True,simple_product,
product_template_sl_030,H. CORBATA P/CABALLEROS NARANJA LLANA,SL-030,SL-030,True,simple_product,
product_template_sl_020,H. CORBATA P/CABALLEROS GRIS PUNTOS ROMBO,SL-020,SL-020,True,simple_product,
product_template_sl_021,H. CORBATA P/CABALLEROS ROSA PUNTOS ROMBO,SL-021,SL-021,True,simple_product,
product_template_sl_017,H. CORBATA P/CABALLEROS ROJA PUNTOS ROMBO,SL-017,SL-017,True,simple_product,
product_template_sl_018,H. CORBATA P/CABALLEROS VINO PUNTOS ROMBO,SL-018,SL-018,True,simple_product,
product_template_sl_023,H. CORBATA P/CABALLEROS NEGRA LABRADA PUNTO,SL-023,SL-023,True,simple_product,
product_template_sl_024,H. CORBATA P/CABALLEROS GRIS LABRADA PUNTOS,SL-024,SL-024,True,simple_product,
product_template_sl_008,H. CORBATA P/CABALLEROS LINEAS VERDES - CELESTES,SL-008,SL-008,True,simple_product,
product_template_sl_009,H. CORBATA P/CABALLEROS AZUL MARINO,SL-009,SL-009,True,simple_product,
product_template_sl_010,H. CORBATA P/CABALLEROS AMARILLA LABRADO,SL-010,SL-010,True,simple_product,
product_template_sl_001,H. CORBATA P/CABALLEROS DORADA DISEÑO,SL-001,SL-001,True,simple_product,
product_template_sl_005,H. CORBATA P/CABALLEROS DORADO OSCURO DISEÑO,SL-005,SL-005,True,simple_product,
product_template_sl_002,H. CORBATA P/CABALLEROS CELESTE DISEÑO,SL-002,SL-002,True,simple_product,
product_template_sl_003,H. CORBATA P/CABALLEROS NEGRA,SL-003,SL-003,True,simple_product,
product_template_sl_004,H. CORBATA P/CABALLEROS VINO,SL-004,SL-004,True,simple_product,
product_template_pin_a01_arn,PIN ACCESORIO P/CABALLEROS ARENA,PIN-A01-ARN,PIN-A01-ARN,True,simple_product,
product_template_pin_a01_bge,PIN ACCESORIO P/CABALLEROS BEIGE,PIN-A01-BGE,PIN-A01-BGE,True,simple_product,
product_template_5010,CONJUNTO BRAZZIER - INT,5010,5010,True,simple_product,
product_template_finebluerefl_500w,REFLECTOR SOLAR DE 500W - 6000 - 6500K,FINEBLUEREFL-500W,FINEBLUEREFL-500W,False,simple_product,
product_template_car_lana_bge,CARTERA LANA BEIGE,CAR-LANA-BGE,CAR-LANA-BGE,True,simple_product,
product_template_jgo_ar_cad,JUEGO ARETE Y CADENA VARIOS MODELOS,JGO-AR-CAD,JGO-AR-CAD,True,simple_product,
product_template_gaf_68009_ysl,GAFAS YSL,GAF-68009-YSL,GAF-68009-YSL,True,simple_product,
product_template_gaf_9861_cha,GAFAS CHANEL PLASTICA VARIOS,GAF-9861-CHA,GAF9861CHA,True,simple_product,
product_template_gaf_6047_cha,GAFAS CHANEL VARIOS,GAF-6047-CHA,GAF6047CHA,True,simple_product,
product_template_gaf_m9146_vers,GAFAS VERSAGE VARIOS,GAF-M9146-VERS,GAFM9146VERS,True,simple_product,
product_template_bat_12v_250ah,BATERIAS 12V GEL 250AH FELICITY,BAT-12v-250AH,BAT-12v-250AH,False,simple_product,
product_template_c_cuero_barona_cof,H. CORREA CUERO GENUINO P/CABALLERO BARONA,C/CUERO-BARONA-COF,C/CUEROBARONACOF,True,simple_product,
product_template_correa_ca_lisa,CORREAS CINT CUE BR #35 CAFE LISO,CORREA-CA-LISA,CORREA-CA-LISA,True,simple_product,
product_template_correa_ta_lisa,CORREAS CINT CUE BR #35 TAN LISO,CORREA-TA-LISA,CORREA-TA-LISA,True,simple_product,
product_template_pin_a01_pur,PIN ACCESORIO P/CABALLEROS PURPURA,PIN-A01-PUR,PIN-A01-PUR,True,simple_product,
product_template_cebat_7568,BATERIA SELLADA 12V - 4AH,CEBAT-7568,CEBAT-7568,False,simple_product,
product_template_pin_a01_cof,PIN ACCESORIO P/CABALLEROS COFFE,PIN-A01-COF,PIN-A01-COF,True,simple_product,
product_template_pin_a01_mo,PIN ACCESORIO P/CABALLEROS MORADO,PIN-A01-MO,PI-A01-MO,True,simple_product,
product_template_23549_gaf_fendi,M. GAFAS P/DAMA FENDI,23549-GAF-FENDI,23549-GAF-FENDI,True,simple_product,
product_template_bra_25,BRAZALETE P/DAMAS VARIOS MODELOS,BRA-25,BRA-25,True,simple_product,
product_template_ar_25,ARETES P/DAMA V. MODELOS,AR-25,AR-25,True,simple_product,
product_template_ar_06,M. ARETES P/DAMA VARIOS MODELOS,AR-06,AR-06,True,simple_product,
product_template_ar_001,ARETES VARIOS MODELOS,AR-001,AR-001,True,simple_product,
product_template_ar_002,ARETES VARIOS MODELOS,AR-002,AR-002,True,simple_product,
