sku,nombre_contifico,codigo_barra,categoria_id,marca_nombre,pvp1,costo,stock_total_contifico,estado_contifico,motivo_exclusion
169-22/BLUE-7M,ZAPATOS BRUNO CASSINI,169-22/OBLUE-7M,NO8bYP6Nc3mga7j4,CASSINI ZAPATOS PROMOCION,41.65,0.00,0.00,A,stock_total_0
169-22/BLUE-8,ZAPATOS BRUNO CASSINI,169-22/OBLUE-8,NO8bYP6Nc3mga7j4,CASSINI ZAPATOS PROMOCION,41.65,0.00,0.00,A,stock_total_0
169-22/RED-7M,ZAPATOS BRUNO CASSINI,169-22/ORED-7M,NO8bYP6Nc3mga7j4,CASSINI ZAPATOS PROMOCION,41.65,0.00,0.00,A,stock_total_0
169-22/WHITE-7,ZAPATOS BRUNO CASSINI,169-22/OWHITE-7,NO8bYP6Nc3mga7j4,CASSINI ZAPATOS PROMOCION,41.65,0.00,0.00,A,stock_total_0
169-22/WHITE-7M,ZAPATOS BRUNO CASSINI,169-22/OWHITE-7M,NO8bYP6Nc3mga7j4,CASSINI ZAPATOS PROMOCION,41.65,0.00,0.00,A,stock_total_0
169-22/WHITE-8,ZAPATOS BRUNO CASSINI,169-22/OWHITE-8,NO8bYP6Nc3mga7j4,CASSINI ZAPATOS PROMOCION,41.65,0.00,0.00,A,stock_total_0
169-22/WHITE-9,ZAPATOS BRUNO CASSINI,169-22/OWHITE-9,NO8bYP6Nc3mga7j4,CASSINI ZAPATOS PROMOCION,41.65,0.00,0.00,A,stock_total_0
169-22/YELLOW-7,ZAPATOS BRUNO CASSINI,169-22/OYELLOW-7,NO8bYP6Nc3mga7j4,CASSINI ZAPATOS PROMOCION,30.35,0.00,0.00,A,stock_total_0
169-22/YELLOW-7M,ZAPATOS BRUNO CASSINI,169-22/OYELLOW-7M,NO8bYP6Nc3mga7j4,CASSINI ZAPATOS PROMOCION,30.35,0.00,0.00,A,stock_total_0
17/FA400001,CAMISA CON BUFANDA DE FLORES M/C,17/OFA400001,gDGe7K3Zfm2yen2x,ANTHONY MORATO CAMISAS,41.65,0.00,0.00,A,stock_total_0
17108,ZAPATOS DEPORTIVOS PONY KIDS,17108,xBleXO6RtnjGdrNO,,31.16,0.00,0.00,A,stock_total_0
1711,PANTY ST. EVEN,,wJvaMzjNi5D9bpzg,,14.98,0.00,0.00,A,stock_total_0
1730-9BC-2/52,TERNO P/CABALLEROS 2 BOTONES BRUNO CASSINI,1730-9BC-2/O52,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
174169,JGO. EDREDON FULL JAC. 8 PCS,174169,RYjbq4xPsOnRaLNg,,186.00,0.00,0.00,A,stock_total_0
17880-32,AZUL CORPINO CHAMELA,17880-32,wJvaMzjNi5D9bpzg,,46.66,0.00,0.00,A,stock_total_0
17880-34,AZUL CORPINO CHAMELA,,wJvaMzjNi5D9bpzg,,46.66,0.00,0.00,A,stock_total_0
17880-BL-32,BLANCO CORPINO CHAMELA,17880-BL-32,wJvaMzjNi5D9bpzg,,47.74,0.00,0.00,A,stock_total_0
17880-BL-34,BLANCO CORPINO CHAMELA,17880-BL-34,wJvaMzjNi5D9bpzg,,47.23,0.00,0.00,A,stock_total_0
17880/DOR-32,CORPINO CHAMELA (DORADO),,wJvaMzjNi5D9bpzg,,41.99,0.00,0.00,A,stock_total_0
17880/DOR-34,CORPINO CHAMELA (DORADO),17880/ODOR-34,wJvaMzjNi5D9bpzg,,42.77,0.00,0.00,A,stock_total_0
17882/AZUL-M,PANTY CHAMELA (AZUL),,wJvaMzjNi5D9bpzg,,11.86,0.00,0.00,A,stock_total_0
17882/DOR-S,PANTY CHAMELA (DORADO),,wJvaMzjNi5D9bpzg,,11.86,0.00,0.00,A,stock_total_0
17900/BL-32,BRASSIER CHAMELA  (BLANCO),,wJvaMzjNi5D9bpzg,,41.27,0.00,0.00,A,stock_total_0
17900/RO-36,BRASSIER CHAMELA (ROSA),,wJvaMzjNi5D9bpzg,,41.27,0.00,0.00,A,stock_total_0
17930-34,PALODEROSA 34 BRASSIER  CHAMELA,17930-34,wJvaMzjNi5D9bpzg,,46.87,0.00,0.00,A,stock_total_0
17930-36,PALODEROSA 36 BRASSIER CHAMELA,17930-36,wJvaMzjNi5D9bpzg,,46.34,0.00,0.00,A,stock_total_0
17991,RAYAS M BRASILERA CHAMELA,,wJvaMzjNi5D9bpzg,,12.36,0.00,0.00,A,stock_total_0
17CK009-511,CAMISA CALVIN KLEIN,17CK009-511,gDGe7K3Zfm2yen2x,CALVIN KLEIN CAMISAS,39.04,0.00,0.00,A,stock_total_0
17CK023-012,CAMISA P/H 100 ALGODON,17CK023-012,gDGe7K3Zfm2yen2x,CALVIN KLEIN CAMISAS,39.04,0.00,0.00,A,stock_total_0
17CK026-425,CAMISA P/H 100 ALGODON,17CK026-425,gDGe7K3Zfm2yen2x,CALVIN KLEIN CAMISAS,21.65,0.00,0.00,A,stock_total_0
17CK043-442,CAMISA CALVIN KLEIN,17CK043-442,gDGe7K3Zfm2yen2x,CALVIN KLEIN CAMISAS,39.04,0.00,0.00,A,stock_total_0
17CK055-055,CAMISA CALVIN KLEIN,17CK055-055,gDGe7K3Zfm2yen2x,CALVIN KLEIN CAMISAS,39.04,0.00,0.00,A,stock_total_0
17CK056-069,CAMISA CALVIN KLEIN,17CK056-069,gDGe7K3Zfm2yen2x,CALVIN KLEIN CAMISAS,21.65,0.00,0.00,A,stock_total_0
17CK109-053,CAMISA CALVIN KLEIN,17CK109-053,gDGe7K3Zfm2yen2x,CALVIN KLEIN CAMISAS,39.04,0.00,0.00,A,stock_total_0
17CK116-477,CAMISA CALVIN KLEIN,17CK116-477,gDGe7K3Zfm2yen2x,CALVIN KLEIN CAMISAS,39.04,0.00,0.00,A,stock_total_0
17CK118-481,CAMISA CALVIN KLEIN,17CK118-481,gDGe7K3Zfm2yen2x,CALVIN KLEIN CAMISAS,39.04,0.00,0.00,A,stock_total_0
17CK143-019,CAMISA CALVIN KLEIN,17CK143-019,gDGe7K3Zfm2yen2x,CALVIN KLEIN CAMISAS,39.04,0.00,0.00,A,stock_total_0
17CK144-316,CAMISA CALVIN KLEIN,17CK144-316,gDGe7K3Zfm2yen2x,CALVIN KLEIN CAMISAS,39.04,0.00,0.00,A,stock_total_0
17CK204-061,CAMISA CALVIN KLEIN,17CK204-061,gDGe7K3Zfm2yen2x,CALVIN KLEIN CAMISAS,39.04,0.00,0.00,A,stock_total_0
17CK205-059,CAMISA CALVIN KLEIN,17CK205-059,gDGe7K3Zfm2yen2x,CALVIN KLEIN CAMISAS,21.65,0.00,0.00,A,stock_total_0
17CR007100-15.5,CAMISA M/L P/H 100 ALGODON WHITE,759084823981,gDGe7K3Zfm2yen2x,CARVEN CAMISAS,17.30,0.00,0.00,A,stock_total_0
17CR007100-17.5,CAMISA M/L P/H 100 ALGODON WHITE,759084824117,gDGe7K3Zfm2yen2x,CARVEN CAMISAS,17.30,0.00,0.00,A,stock_total_0
17PE017-447/15.5 S.1,CAMISA DE VESTIR P/H 100 ALGODON LAKE 32-33,A759084793178,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,52.09,0.00,0.00,A,stock_total_0
17PE017-447/15.S1,CAMISA DE VESTIR P/H 100 ALGODON LAKE 32-33,759084793161,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,52.09,0.00,0.00,A,stock_total_0
17PE017-447/16 S.1,CAMISA DE VESTIR P/H 100 ALGODON LAKE 32-33,759084793185,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,52.09,0.00,0.00,A,stock_total_0
17PE017-447/16 S.2,CAMISA DE VESTIR P/H 100 ALGODON LAKE 34-35,759084793277,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,52.09,0.00,0.00,A,stock_total_0
17PE017-447/16.5 S.1,CAMISA DE VESTIR P/H 100 ALGODON LAKE 32-33,A759084793192,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,52.09,0.00,0.00,A,stock_total_0
17PE017-447/16.5 S.2,CAMISA DE VESTIR P/H 100 ALGODON LAKE 34-35,759084793284,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,52.09,0.00,0.00,A,stock_total_0
17PE017-447/17 S.1,CAMISA DE VESTIR P/H 100 ALGODON LAKE 32-33,A759084793208,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,52.09,0.00,0.00,A,stock_total_0
17PE017-447/17 S.2,CAMISA DE VESTIR P/H 100 ALGODON LAKE 34-35,A759084793291,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,52.09,0.00,0.00,A,stock_total_0
17PE017-447/17.5 S.2,CAMISA DE VESTIR P/H 100 ALGODON LAKE 34-35,A759084793307,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,52.09,0.00,0.00,A,stock_total_0
17PE017447/15.5.S1,CAMISA M/L PERRY ELLIS TL 15.5 32-33LAKE,759084793178,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,47.74,0.00,0.00,A,stock_total_0
17PE017447/16.5.S1,CAMISA M/L PERRY ELLIS TL 16.5 32-33 BLAKE,759084793192,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,47.74,0.00,0.00,A,stock_total_0
17PE017447/17.5.S2,CAMISA M/L PERRY ELLIS TL 16.5 34-35LAKE,759084793307,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,47.74,0.00,0.00,A,stock_total_0
17PE017447/17.S1,CAMISA M/L PERRY ELLIS TL 17 32-33LAKE,759084793208,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,47.74,0.00,0.00,A,stock_total_0
17PE017447/17.S2,CAMISA M/L PERRY ELLIS TL 17 34-35 LAKE,759084793291,gDGe7K3Zfm2yen2x,PERRY ELLIS CAMISAS,47.74,0.00,0.00,A,stock_total_0
130778,ROPA V/MODELOS,,5gQbWNnlcjZxa6w2,,39.90,0.00,0.00,A,stock_total_0
1320BC-1/50,TERNO BRUNO CASSINI 1 BOTON,1320BC-1/O50,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,147.74,0.00,0.00,A,stock_total_0
132455-5BC-2/46,TERNO BRUNO CASSINI 2 BOTONES,132455-5BC-2/O46,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,117.30,0.00,0.00,A,stock_total_0
132455-5BC-2/48,TERNO BRUNO CASSINI 2 BOTONES,132455-5BC-2/O48,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
132455-5BC-2/50,TERNO BRUNO CASSINI 2 BOTONES,132455-5BC-2/O50,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
132455-5BC-2/52,TERNO BRUNO CASSINI 2 BOTONES,132455-5BC-2/O52,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,117.30,0.00,0.00,A,stock_total_0
132455-5BC-2/54,TERNO BRUNO CASSINI 2 BOTONES,132455-5BC-2/O54,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
132455-5BC-2/56,TERNO BRUNO CASSINI 2 BOTONES,132455-5BC-2/O56,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
132455-5BC-2/58,TERNO BRUNO CASSINI 2 BOTONES,132455-5BC-2/O58,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
13262,PANTY CHAMELA,,wJvaMzjNi5D9bpzg,,6.90,0.00,0.00,A,stock_total_0
132897,BLUSA ROSE OLIVE,132897,RYWb40xjCJE6bZ1m,ROPA TRAIDA ESTEFANIA - JUNIO 2018,32.96,0.00,0.00,A,stock_total_0
13513,CAMISETA CHAMELA,,wJvaMzjNi5D9bpzg,,24.50,0.00,0.00,A,stock_total_0
1398,FELINE USA BLUSA,1398,RYWb40xjCJE6bZ1m,,21.65,0.00,0.00,A,stock_total_0
13PW0031,BLUSA KENNETH COLE,,RYWb40xjCJE6bZ1m,,69.48,0.00,0.00,A,stock_total_0
13PW0037,BLUSA KENNETH COLE,,RYWb40xjCJE6bZ1m,,69.48,0.00,0.00,A,stock_total_0
1405,M.FALDA VESTIR ANN TAYLOR,,mloej4vjfjDAbQMG,,25.75,0.00,0.00,A,stock_total_0
14201-M,BRASILERA CHAMELA,,wJvaMzjNi5D9bpzg,,8.90,0.00,0.00,A,stock_total_0
147288,JGO. EDREDON QUEEN 8 PCS,147288,RYjbq4xPsOnRaLNg,,195.65,0.00,0.00,A,stock_total_0
1493,M.BLUSA ICOM,,RYWb40xjCJE6bZ1m,,76.75,0.00,0.00,A,stock_total_0
14T100,BLUSA NOIR BLUSH,14T100,RYWb40xjCJE6bZ1m,,43.49,0.00,0.00,A,stock_total_0
150/BLANCO/SH,SHORT MUJER OBSENA,150/OBLANCO/OSH,GEjb2BRlSkW6bVNW,,12.90,0.00,0.00,A,stock_total_0
150/BLUE-25,PANTALON DE MUJER,150/OBLUE-25,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/BLUE-26,PANTALON DE MUJER,150/OBLUE-26,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/BLUE-27,PANTALON DE MUJER,150/OBLUE-27,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/BLUE-28,PANTALON DE MUJER,150/OBLUE-28,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/BLUE-30,PANTALON DE MUJER,150/OBLUE-30,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/GREEN-25,PANTALON MUJER,150/GREEN-25,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/GREEN-26,PANTALON MUJER,150/OGREEN-26,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/GREEN-27,PANTALON MUJER,150/OGREEN-27,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/GREEN-28,PANTALON MUJER,150/OGREEN-28,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/GREEN-29,PANTALON MUJER,150/OGREEN-29,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/GREEN-30,PANTALON MUJER,150/OGREEN-30,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/NEGRO/SH,SHORT MUJER OBSENA,150/ONEGRO/OSH,GEjb2BRlSkW6bVNW,,12.90,0.00,0.00,A,stock_total_0
150/ORANGE-26,PANTALON MUJER,150/ORANGE-26,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/ORANGE-27,PANTALON MUJER,150/ORANGE-27,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/ORANGE-28,PANTALON MUJER,150/ORANGE-28,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/ORANGE/SH,SHORT MUJER OBSENA,150/ORANGE/OSH,GEjb2BRlSkW6bVNW,,12.90,0.00,0.00,A,stock_total_0
150/PINK-27,PANTALON MUJER,150/OPINK-27,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/PINK-28,PANTALON MUJER,150/OPINK-28,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/PINK-29,PANTALON MUJER,150/OPINK-29,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/PINK/SH,SHORT MUJER,150/OPINK/OSH,GEjb2BRlSkW6bVNW,,12.90,0.00,0.00,A,stock_total_0
150/SHORT/VER,SHORT VERDE OBSEMA,150/OSHORT/OVER,GEjb2BRlSkW6bVNW,,12.90,0.00,0.00,A,stock_total_0
150/SHORT/VERLI,SHORT  LIMOM OBSEMA,150/OSHORT/OVERLI,GEjb2BRlSkW6bVNW,,12.90,0.00,0.00,A,stock_total_0
150/YELLOW-25,PANTALON MUJER,150/OYELLOW-25,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,12.90,0.00,0.00,A,stock_total_0
150/YELLOW-26,PANTALON MUJER,150/OYELLOW-26,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,12.90,0.00,0.00,A,stock_total_0
150/YELLOW-27,PANTALON MUJER,150/OYELLOW-27,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,7.05,0.00,0.00,A,stock_total_0
150/YELLOW-28,PANTALON MUJER,150/OYELLOW-28,grRbDnR8fBwMe6L2,OBSENA PANTALON/JEAN,12.90,0.00,0.00,A,stock_total_0
15061,TRUE LIGHT BLUSA,,RYWb40xjCJE6bZ1m,,41.88,0.00,0.00,A,stock_total_0
152525,M. VESTIDO MALAGUETA,152525,3RBe3DlqFmoxaLJr,,35.71,0.00,0.00,A,stock_total_0
1027 AURA,BLUSA PARA DAMAS,,RYWb40xjCJE6bZ1m,,29.22,0.00,0.00,A,stock_total_0
10292-18,TERNOS MEN´S SUITTS,10292-18,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,147.74,0.00,0.00,A,stock_total_0
103715,VESTIDO SHARANGO,103715,3RBe3DlqFmoxaLJr,,71.34,0.00,0.00,A,stock_total_0
1052BC-1/48,TERNO BRUNO CASSINI 1 BOTTON,1052BC-1/O48,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,146.00,0.00,0.00,A,stock_total_0
1052BC-1/50,TERNO BRUNO CASSINI 1 BOTTON,1052BC-1/O50,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,146.00,0.00,0.00,A,stock_total_0
106/FA120001,CAMISETA JOYSTICK DIVISION,106/OFA120001,gArb6J8JHo7MbyR7,ANTHONY MORATO CAMISETA,12.96,0.00,0.00,A,stock_total_0
10635970-L27,VESTIDO ANNE KLEIN,10635970-L27,3RBe3DlqFmoxaLJr,ROPA TRAIDA ESTEFANIA - JUNIO 2018,49.02,0.00,0.00,A,stock_total_0
10648,M. CINTURON VARIOS MODELOS,10648,J0yel4YBUomkeER7,,82.52,0.00,0.00,A,stock_total_0
1084,BLUSA CHRISTHY & CO,1084,RYWb40xjCJE6bZ1m,,43.39,0.00,0.00,A,stock_total_0
10925-36/52,LEVA P/CABALLERO BRUNO CASSINI,10925-36/O52,pXKdw4jpCLkPegWP,CASSINI LEVAS/CABALLEROS,126.00,0.00,0.00,A,stock_total_0
10940,VESTIDO ENFOCUS,10940,3RBe3DlqFmoxaLJr,,119.64,0.00,0.00,A,stock_total_0
11-6/46,LEVAS P/CABALLERO,11-6/O46,pXKdw4jpCLkPegWP,CASSINI LEVAS/CABALLEROS,126.00,0.00,0.00,A,stock_total_0
11-6/48,LEVAS P/CABALLERO,11-6/O48,pXKdw4jpCLkPegWP,CASSINI LEVAS/CABALLEROS,126.00,0.00,0.00,A,stock_total_0
11-67/46,LEVAS P/CABALLERO,11-67/O46,pXKdw4jpCLkPegWP,CASSINI LEVAS/CABALLEROS,126.00,0.00,0.00,A,stock_total_0
11-7/46,LEVAS P/CABALLERO,11-7/O46,pXKdw4jpCLkPegWP,CASSINI LEVAS/CABALLEROS,126.00,0.00,0.00,A,stock_total_0
1106BC-1/50,TERNO BRUNO CASSINI 1 BOTON,1106BC-1/O50,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,147.74,0.00,0.00,A,stock_total_0
111078-5/1B-46,TERNO BRUNO CASSINI NEGRO A CUADROS - UN BOTON,111078-5/O1B-46,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,146.00,0.00,0.00,A,stock_total_0
111078-5/1B-48,TERNO BRUNO CASSINI NEGRO A CUADROS - UN BOTON,111078-5/O1B-48,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,146.00,0.00,0.00,A,stock_total_0
111078-5/1B-50,TERNO BRUNO CASSINI NEGRO A CUADROS - UN BOTON,111078-5/O1B-50,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,146.00,0.00,0.00,A,stock_total_0
111078-5/2B-46,TERNO BRUNO CASSINI NEGRO A CUADROS - DOS BOTONES,111078-5/O2B-46,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,146.00,0.00,0.00,A,stock_total_0
111078-5/2B-48,TERNO BRUNO CASSINI NEGRO A CUADROS  - DOS BOTONES,111078-5/O2B-48,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,146.00,0.00,0.00,A,stock_total_0
111078-5/2B-50,TERNO BRUNO CASSINI NEGRO A CUADROS - DOS BOTONES,111078-5/O2B-50,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,146.00,0.00,0.00,A,stock_total_0
111078-5/2B-52,TERNO BRUNO CASSINI NEGRO A CUADROS - DOS BOTONES,111078-5/O2B-52,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,146.00,0.00,0.00,A,stock_total_0
112,TRAJE BANO 2 PZA EMPORIO,,wJvaMzjNi5D9bpzg,,23.13,0.00,0.00,A,stock_total_0
11210-66BC-2/46,TERNO 2 BOTONES BRUNO CASSINI,11210-66BC-2/O46,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
11210-66BC-2/48,TERNO 2 BOTONES BRUNO CASSINI,11210-66BC-2/O48,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
11210-66BC-2/50,TERNO 2 BOTONES BRUNO CASSINI,11210-66BC-2/O50,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
11210-66BC-2/52,TERNO 2 BOTONES BRUNO CASSINI,11210-66BC-2/O52,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
11210-66BC-2/54,TERNO 2 BOTONES BRUNO CASSINI,11210-66BC-2/O54,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
11210-66BC-2/56,TERNO 2 BOTONES BRUNO CASSINI,11210-66BC-2/O56,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
11210-66BC-2/58,TERNO 2 BOTONES BRUNO CASSINI,11210-66BC-2/O58,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
11210-66BC-2/60,TERNO 2 BOTONES XL BRUNO CASSINI,11210-66BC-2/O60,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,217.30,0.00,0.00,A,stock_total_0
11210-66BC-2/62,TERNO 2 BOTONES XL BRUNO CASSINI,11210-66BC-2/O62,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,217.30,0.00,0.00,A,stock_total_0
11210-66BC-2/64,TERNO 2 BOTONES XL BRUNO CASSINI,11210-66BC-2/O64,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,217.30,0.00,0.00,A,stock_total_0
11210-66BC-2/66,TERNO 2 BOTONES XL BRUNO CASSINI,11210-66BC-2/O66,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,217.30,0.00,0.00,A,stock_total_0
11210-66BC-2/68,TERNO 2 BOTONES XL BRUNO CASSINI,11210-66BC-2/O68,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,217.30,0.00,0.00,A,stock_total_0
1139,MAIA SHORT BOMBACHO,1139,GEjb2BRlSkW6bVNW,,30.00,0.00,0.00,A,stock_total_0
11430,VESTIDO ENFOCUS,11430,3RBe3DlqFmoxaLJr,,119.64,0.00,0.00,A,stock_total_0
11442,VESTIDO ENFOCUS,11442,3RBe3DlqFmoxaLJr,,119.64,0.00,0.00,A,stock_total_0
11532,VESTIDO ENFOCUS NARANJA,11532,3RBe3DlqFmoxaLJr,,119.64,0.00,0.00,A,stock_total_0
1156F7K,VESTIDO A. BYER,1156F7K,3RBe3DlqFmoxaLJr,,35.63,0.00,0.00,A,stock_total_0
1160,SHORT DE DAMA OFF SHORE GIRL,1160,GEjb2BRlSkW6bVNW,,24.90,0.00,0.00,A,stock_total_0
1162BC-2/50,TERNO BRUNO CASSINI 2 BOTON,1162BC-2/O50,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,147.74,0.00,0.00,A,stock_total_0
11678-9,M. JEANS KAWIYARI BXS TL-9,11678-9,pXKdwj114tLkPbgW,,38.00,0.00,0.00,A,stock_total_0
11688,BRASSIER EMOTIONS,,wJvaMzjNi5D9bpzg,,34.66,0.00,0.00,A,stock_total_0
118-24-2C/16,CAMISA M/L DOBLE PUNO BLANCA CASSINI,118-24-2C/O16,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,47.74,0.00,0.00,A,stock_total_0
118-24/15,CAMISA M/L BLANCA BRUNO CASSINI,118-24/O15.5,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,46.87,0.00,0.00,A,stock_total_0
120-1803,CINTURON TED LAPIDUS,120-1803,J0yel4YBUomkeER7,,36.43,0.00,0.00,A,stock_total_0
1201-1/BLACK-8,ZAPATOS OBSENA,1201-1/OBLACK-8,xBleXO6RtnjGdrNO,OBSENA ZAPATOS GOLD,29.38,0.00,0.00,A,stock_total_0
1201-1/RED-6,ZAPATOS OBSENA,1201-1/ORED-6,xBleXO6RtnjGdrNO,OBSENA ZAPATOS GOLD,29.38,0.00,0.00,A,stock_total_0
1201-1/RED-8,ZAPATOS OBSENA,1201-1/ORED-8,xBleXO6RtnjGdrNO,OBSENA ZAPATOS GOLD,28.61,0.00,0.00,A,stock_total_0
1201-1/RED-9,ZAPATOS OBSENA,1201-1/ORED-9,xBleXO6RtnjGdrNO,OBSENA ZAPATOS GOLD,29.38,0.00,0.00,A,stock_total_0
12110,VESTIDO ENFOCUS,12110,3RBe3DlqFmoxaLJr,,119.64,0.00,0.00,A,stock_total_0
1213-54C,VESTIDOS MODELOS,1213-54C,3RBe3DlqFmoxaLJr,,46.40,0.00,0.00,A,stock_total_0
12145,VESTIDO ENFOCUS,12145,3RBe3DlqFmoxaLJr,,119.64,0.00,0.00,A,stock_total_0
1230433,BLUSA ONTWELFTH,,RYWb40xjCJE6bZ1m,,44.26,0.00,0.00,A,stock_total_0
1230917,BLUSA ONTWELFTH,,RYWb40xjCJE6bZ1m,,43.49,0.00,0.00,A,stock_total_0
123390,VESTIDO SPENSE,123390,3RBe3DlqFmoxaLJr,,57.95,0.00,0.00,A,stock_total_0
12342-1BC-1/46,TERNO BRUNO CASSINI 1BOTON,12342-1BC-1/O46,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,147.74,0.00,0.00,A,stock_total_0
