id,match_method,product_tmpl_id/id,Internal Reference,Barcode,Name,Variant Values,Sales Price,Cost
__export__.product_product_95869_6c250172,tmpl_id,__import__.product_template_w028_62,W028-62-16,W028-62-16,PANTALON BRUNO CASSINI (MUJER),Talla: 16,17.77,0.00
__export__.product_product_95870_998f44a4,tmpl_id,__import__.product_template_w028_62,W028-62-8,W028-62-8,PANTALON BRUNO CASSINI (MUJER),Talla: 8,17.77,0.00
__export__.product_product_95876_cdf7e24b,tmpl_id,__import__.product_template_w028_65,W028-65-10,W028-65-10,PANTALON BRUNO CASSINI (MUJER) (w028_65),Talla: 10,17.30,0.00
__export__.product_product_95878_3c196ab8,tmpl_id,__import__.product_template_w028_65,W028-65-12,W028-65-12,PANTALON BRUNO CASSINI (MUJER) (w028_65),Talla: 12,17.77,0.00
__export__.product_product_95877_e9f1a00a,tmpl_id,__import__.product_template_w028_65,W028-65-14,W028-65-14,PANTALON BRUNO CASSINI (MUJER) (w028_65),Talla: 14,17.77,0.00
__export__.product_product_95874_605c52a2,tmpl_id,__import__.product_template_w028_65,W028-65-16,W028-65-16,PANTALON BRUNO CASSINI (MUJER) (w028_65),Talla: 16,17.77,0.00
__export__.product_product_95875_2e682f77,tmpl_id,__import__.product_template_w028_65,W028-65-8,W028-65-8,PANTALON BRUNO CASSINI (MUJER) (w028_65),Talla: 8,17.77,0.00
__export__.product_product_95880_4542b884,tmpl_id,__import__.product_template_w028_75,W028-75-10,W028-75-10,PANTALON BRUNO CASSINI (MUJER) (w028_75),Talla: 10,17.77,0.00
__export__.product_product_95882_f304bb27,tmpl_id,__import__.product_template_w028_75,W028-75-12,W028-75-12,PANTALON BRUNO CASSINI (MUJER) (w028_75),Talla: 12,17.30,0.00
__export__.product_product_95881_78b482d4,tmpl_id,__import__.product_template_w028_75,W028-75-14,W028-75-14,PANTALON BRUNO CASSINI (MUJER) (w028_75),Talla: 14,17.77,0.00
__export__.product_product_95879_81397ced,tmpl_id,__import__.product_template_w028_75,W028-75-16,W028-75-16,PANTALON BRUNO CASSINI (MUJER) (w028_75),Talla: 16,17.77,0.00
__export__.product_product_95885_12bf84ad,tmpl_id,__import__.product_template_w028_d15,W028-D15-10,W028-D15-10,PANTALON BRUNO CASSINI (MUJER) (w028_d15),Talla: 10,17.30,0.00
__export__.product_product_95887_c8d20332,tmpl_id,__import__.product_template_w028_d15,W028-D15-12,W028-D15-12,PANTALON BRUNO CASSINI (MUJER) (w028_d15),Talla: 12,17.30,0.00
__export__.product_product_95886_b43bd9e8,tmpl_id,__import__.product_template_w028_d15,W028-D15-14,W028-D15-14,PANTALON BRUNO CASSINI (MUJER) (w028_d15),Talla: 14,17.77,0.00
__export__.product_product_95883_7b5cb253,tmpl_id,__import__.product_template_w028_d15,W028-D15-16,W028-D15-16,PANTALON BRUNO CASSINI (MUJER) (w028_d15),Talla: 16,39.91,0.00
__export__.product_product_95884_af61b304,tmpl_id,__import__.product_template_w028_d15,W028-D15-8,W028-D15-8,PANTALON BRUNO CASSINI (MUJER) (w028_d15),Talla: 8,17.77,0.00
__export__.product_product_95889_7df7c289,tmpl_id,__import__.product_template_w028_dgrey,W028-DGREY-10,W028-DGREY-10,PANTALON BRUNO CASSINI (MUJER) (w028_dgrey),Talla: 10,17.30,0.00
__export__.product_product_95891_6be23f23,tmpl_id,__import__.product_template_w028_dgrey,W028-DGREY-12,W028-DGREY-12,PANTALON BRUNO CASSINI (MUJER) (w028_dgrey),Talla: 12,17.30,0.00
__export__.product_product_95890_bc4064c8,tmpl_id,__import__.product_template_w028_dgrey,W028-DGREY-14,W028-DGREY-14,PANTALON BRUNO CASSINI (MUJER) (w028_dgrey),Talla: 14,17.77,0.00
__export__.product_product_95888_d0caf748,tmpl_id,__import__.product_template_w028_dgrey,W028-DGREY-16,W028-DGREY-16,PANTALON BRUNO CASSINI (MUJER) (w028_dgrey),Talla: 16,17.77,0.00
__export__.product_product_95894_258f062d,tmpl_id,__import__.product_template_w028_f5,W028-F5-10,W028-F5-10,PANTALON BRUNO CASSINI (MUJER) (w028_f5),Talla: 10,17.77,0.00
__export__.product_product_95896_cbf0a210,tmpl_id,__import__.product_template_w028_f5,W028-F5-12,W028-F5-12,PANTALON BRUNO CASSINI (MUJER) (w028_f5),Talla: 12,17.30,0.00
__export__.product_product_95895_9061a65c,tmpl_id,__import__.product_template_w028_f5,W028-F5-14,W028-F5-14,PANTALON BRUNO CASSINI (MUJER) (w028_f5),Talla: 14,17.77,0.00
__export__.product_product_95892_df3b986a,tmpl_id,__import__.product_template_w028_f5,W028-F5-16,W028-F5-16,PANTALON BRUNO CASSINI (MUJER) (w028_f5),Talla: 16,17.77,0.00
__export__.product_product_95893_d961ff1a,tmpl_id,__import__.product_template_w028_f5,W028-F5-8,W028-F5-8,PANTALON BRUNO CASSINI (MUJER) (w028_f5),Talla: 8,17.77,0.00
__export__.product_product_95851_221f6f5f,tmpl_id,__import__.product_template_w028_f9,W028-F9-10,W028-F9-10,Corbata W028-F9,Talla: 10,17.77,0.00
__export__.product_product_95853_47b375b8,tmpl_id,__import__.product_template_w028_f9,W028-F9-12,W028-F9-12,Corbata W028-F9,Talla: 12,17.77,0.00
__export__.product_product_95852_11ee070f,tmpl_id,__import__.product_template_w028_f9,W028-F9-14,W028-F9-14,Corbata W028-F9,Talla: 14,17.77,0.00
__export__.product_product_95849_2cf7ba56,tmpl_id,__import__.product_template_w028_f9,W028-F9-16,W028-F9-16,Corbata W028-F9,Talla: 16,17.77,0.00
__export__.product_product_95897_c7883851,tmpl_id,__import__.product_template_ty04_2bc_2,TY04-2BC-2/46,TY04-2BC-2/O46,Terno TY04-2BC-2,Talla: 46,78.17,0.00
__export__.product_product_95898_654bbfcb,tmpl_id,__import__.product_template_ty04_2bc_2,TY04-2BC-2/48,TY04-2BC-2/O48,Terno TY04-2BC-2,Talla: 48,78.17,0.00
__export__.product_product_95899_c5eae2cf,tmpl_id,__import__.product_template_ty04_2bc_2,TY04-2BC-2/50,TY04-2BC-2/O50,Terno TY04-2BC-2,Talla: 50,217.30,0.00
__export__.product_product_95909_88164612,tmpl_id,__import__.product_template_s299_306,S299/306-7,S299/O306-7,Corbata S299/306,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95911_6999abd5,tmpl_id,__import__.product_template_s299_310,S299/310-6,S299/O310-6,Corbata S299/310,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95912_08a49391,tmpl_id,__import__.product_template_s299_310,S299/310-7,S299/O310-7,Corbata S299/310,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95913_1eff3c22,tmpl_id,__import__.product_template_s299_321,S299/321-6,S299/O321-6,Corbata S299/321,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95914_29bac0eb,tmpl_id,__import__.product_template_s299_321,S299/321-7,S299/O321-7,Corbata S299/321,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95916_866052b8,tmpl_id,__import__.product_template_s299_324,S299/324-6,S299/O324-6,Corbata S299/324,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95917_ec54a356,tmpl_id,__import__.product_template_s299_324,S299/324-7,S299/O324-7,Corbata S299/324,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95918_d99cfdf3,tmpl_id,__import__.product_template_s299_325,S299/325-6,S299/O325-6,Corbata S299/325,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95919_2bdea87a,tmpl_id,__import__.product_template_s299_325,S299/325-7,S299/O325-7,Corbata S299/325,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95920_c8a05146,tmpl_id,__import__.product_template_s299_330,S299/330-6,S299/O330-6,Corbata S299/330,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95921_0c337383,tmpl_id,__import__.product_template_s299_330,S299/330-7,S299/O330-7,Corbata S299/330,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95923_1e05f4e0,tmpl_id,__import__.product_template_s299_332,S299/332-6,S299/O332-6,Corbata S299/332,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95924_a2d9bfd2,tmpl_id,__import__.product_template_s299_332,S299/332-7,S299/O332-7,Corbata S299/332,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95925_e57f17c7,tmpl_id,__import__.product_template_s299_333,S299/333-6,S299/O333-6,Corbata S299/333,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95926_def5044a,tmpl_id,__import__.product_template_s299_333,S299/333-7,S299/O333-7,Corbata S299/333,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95927_639b0cc6,tmpl_id,__import__.product_template_s299_334,S299/334-6,S299/O334-6,Corbata S299/334,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95928_161dacd0,tmpl_id,__import__.product_template_s299_334,S299/334-7,S299/O334-7,Corbata S299/334,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95929_b49814d0,tmpl_id,__import__.product_template_s299_335,S299/335-6,S299/O335-6,Corbata S299/335,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95930_fcfbdeeb,tmpl_id,__import__.product_template_s299_335,S299/335-7,S299/O335-7,Corbata S299/335,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95931_ab608522,tmpl_id,__import__.product_template_s299_339,S299/339-6,S299/O339-6,Corbata S299/339,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95932_d8bca89c,tmpl_id,__import__.product_template_s299_339,S299/339-7,S299/O339-7,Corbata S299/339,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95933_18ba4fcf,tmpl_id,__import__.product_template_s299_341,S299/341-6,S299/O341-6,Corbata S299/341,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95934_dc5eac2a,tmpl_id,__import__.product_template_s299_341,S299/341-7,S299/O341-7,Corbata S299/341,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95935_8cdc7602,tmpl_id,__import__.product_template_s299_345,S299/345-6,S299/O345-6,Corbata S299/345,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95936_090f94c0,tmpl_id,__import__.product_template_s299_345,S299/345-7,S299/O345-7,Corbata S299/345,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95938_5fe34f1b,tmpl_id,__import__.product_template_s299_302,S299/302-6,S299/O302-6,Corbata S299/302,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95939_8d439d72,tmpl_id,__import__.product_template_s299_302,S299/302-7,S299/O302-7,Corbata S299/302,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95941_88487905,tmpl_id,__import__.product_template_s299_304,S299/304-6,S299/O304-6,Corbata S299/304,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95942_2c055bf9,tmpl_id,__import__.product_template_s299_304,S299/304-7,S299/O304-7,Corbata S299/304,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95943_dcc655b4,tmpl_id,__import__.product_template_s299_305,S299/305-6,S299/O305-6,Corbata S299/305,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95944_a086a7e0,tmpl_id,__import__.product_template_s299_305,S299/305-7,S299/O305-7,Corbata S299/305,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_95908_aa208fb6,tmpl_id,__import__.product_template_s299_306,S299/306-6,S299/O306-6,Corbata S299/306,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_95952_50b07941,tmpl_id,__import__.product_template_pt6158_61,PT6158-61/32,PT6158-61/O32,Terno PT6158-61,Talla: 32,21.65,0.00
__export__.product_product_95953_22b80209,tmpl_id,__import__.product_template_pt6158_61,PT6158-61/34,PT6158-61/O34,Terno PT6158-61,Talla: 34,21.65,0.00
__export__.product_product_95954_91bb96e9,tmpl_id,__import__.product_template_pt6158_61,PT6158-61/36,PT6158-61/O36,Terno PT6158-61,Talla: 36,21.65,0.00
__export__.product_product_95955_ed449107,tmpl_id,__import__.product_template_pt6158_61,PT6158-61/38,PT6158-61/O38,Terno PT6158-61,Talla: 38,21.65,0.00
__export__.product_product_95956_06e06947,tmpl_id,__import__.product_template_pt6158_61,PT6158-61/40,PT6158-61/O40,Terno PT6158-61,Talla: 40,21.65,0.00
__export__.product_product_95957_32ddd0ae,tmpl_id,__import__.product_template_pt6158_61,PT6158-61/42,PT6158-61/O42,Terno PT6158-61,Talla: 42,21.65,0.00
__export__.product_product_95958_9bb8ae67,tmpl_id,__import__.product_template_pt6158_63,PT6158-63/34,PT6158-63/O34,Terno PT6158-63,Talla: 34,47.74,0.00
__export__.product_product_95959_1cfa5ae4,tmpl_id,__import__.product_template_pt6158_63,PT6158-63/36,PT6158-63/O36,Terno PT6158-63,Talla: 36,47.74,0.00
__export__.product_product_95960_a970c6bb,tmpl_id,__import__.product_template_pt6158_63,PT6158-63/38,PT6158-63/O38,Terno PT6158-63,Talla: 38,47.74,0.00
__export__.product_product_95961_e3de72fa,tmpl_id,__import__.product_template_pt6158_63,PT6158-63/40,PT6158-63/O40,Terno PT6158-63,Talla: 40,47.74,0.00
__export__.product_product_95962_078bceac,tmpl_id,__import__.product_template_pt6158_63,PT6158-63/42,PT6158-63/O42,Terno PT6158-63,Talla: 42,47.74,0.00
__export__.product_product_95965_be77eacf,tmpl_id,__import__.product_template_pt_rs3688_blk,PT-RS3688-BLK/L,PT-RS3688-BLK/OL,PANTALON DE TERNO P/DAMA BRUNO CASSINI,Talla: L,39.91,0.00
__export__.product_product_95964_7b0481da,tmpl_id,__import__.product_template_pt_rs3688_blk,PT-RS3688-BLK/S,PT-RS3688-BLK/OS,PANTALON DE TERNO P/DAMA BRUNO CASSINI,Talla: S,39.91,0.00
__export__.product_product_95966_157044b4,tmpl_id,__import__.product_template_pt_rs3688_blk,PT-RS3688-BLK/XL,PT-RS3688-BLK/OXL,PANTALON DE TERNO P/DAMA BRUNO CASSINI,Talla: XL,39.91,0.00
__export__.product_product_95963_e8cfdcd2,tmpl_id,__import__.product_template_pt_rs3688_blk,PT-RS3688-BLK/XS,PT-RS3688-BLK/OXS,PANTALON DE TERNO P/DAMA BRUNO CASSINI,Talla: XS,39.91,0.00
__export__.product_product_95979_b429d71f,tmpl_id,__import__.product_template_pt_008_1,PT-008-1/29,PT-008-1/O29,Pantalon PT-008-1,Talla: 29,39.04,0.00
__export__.product_product_95971_1f607d89,tmpl_id,__import__.product_template_pt_008_1,PT-008-1/30,PT-008-1/O30,Pantalon PT-008-1,Talla: 30,39.04,0.00
__export__.product_product_95972_632b953d,tmpl_id,__import__.product_template_pt_008_1,PT-008-1/32,PT-008-1/O32,Pantalon PT-008-1,Talla: 32,39.04,0.00
__export__.product_product_95973_1c55a4e8,tmpl_id,__import__.product_template_pt_008_1,PT-008-1/34,PT-008-1/O34,Pantalon PT-008-1,Talla: 34,39.04,0.00
__export__.product_product_95974_81fb453d,tmpl_id,__import__.product_template_pt_008_1,PT-008-1/36,PT-008-1/O36,Pantalon PT-008-1,Talla: 36,39.04,0.00
__export__.product_product_95975_b92b9946,tmpl_id,__import__.product_template_pt_008_1,PT-008-1/38,PT-008-1/O38,Pantalon PT-008-1,Talla: 38,39.04,0.00
__export__.product_product_95976_25e6e9fe,tmpl_id,__import__.product_template_pt_008_1,PT-008-1/40,PT-008-1/O40,Pantalon PT-008-1,Talla: 40,39.04,0.00
__export__.product_product_95977_0b1cdc92,tmpl_id,__import__.product_template_pt_008_1,PT-008-1/42,PT-008-1/O42,Pantalon PT-008-1,Talla: 42,47.74,0.00
__export__.product_product_95978_0ab7fe36,tmpl_id,__import__.product_template_pt_008_1,PT-008-1/44,PT-008-1/O44,Pantalon PT-008-1,Talla: 44,47.74,0.00
__export__.product_product_95969_04ae117f,tmpl_id,__import__.product_template_pt_008_1,PT-008-1/46,PT-008-1/O46,Pantalon PT-008-1,Talla: 46,47.74,0.00
__export__.product_product_95970_7e44f489,tmpl_id,__import__.product_template_pt_008_1,PT-008-1/48,PT-008-1/O48,Pantalon PT-008-1,Talla: 48,47.74,0.00
__export__.product_product_95991_9986da21,tmpl_id,__import__.product_template_opwf4121_541_op,OPWF4121-541.OP-M,OPWF4121-541.OP-M,CAMISA PENGUING,Talla: M,78.17,0.00
__export__.product_product_95990_31cd0027,tmpl_id,__import__.product_template_opwf4121_541_op,OPWF4121-541.OP-S,OPWF4121-541.OP-S,CAMISA PENGUING,Talla: S,78.17,0.00
__export__.product_product_95995_75e2dd59,tmpl_id,__import__.product_template_opwf7028_118_op,OPWF7028-118.OP/L,740670134031,CAMISA M/L P/H 100% ALGODON BRIGHT WHITE,Talla: L,65.13,0.00
__export__.product_product_95994_76767db3,tmpl_id,__import__.product_template_opwf7028_118_op,OPWF7028-118.OP/M,740670134024,CAMISA M/L P/H 100% ALGODON BRIGHT WHITE,Talla: M,65.13,0.00
__export__.product_product_95993_8a166b2d,tmpl_id,__import__.product_template_opwf7028_118_op,OPWF7028-118.OP/S,740670134017,CAMISA M/L P/H 100% ALGODON BRIGHT WHITE,Talla: S,65.13,0.00
__export__.product_product_95996_fb93a61b,tmpl_id,__import__.product_template_opwf7028_118_op,OPWF7028-118.OP/XL,740670134048,CAMISA M/L P/H 100% ALGODON BRIGHT WHITE,Talla: XL,65.13,0.00
__export__.product_product_95992_ebef2145,tmpl_id,__import__.product_template_opwf7028_118_op,OPWF7028-118.OP/XS,740670134000,CAMISA M/L P/H 100% ALGODON BRIGHT WHITE,Talla: XS,65.13,0.00
__export__.product_product_95997_89cda719,tmpl_id,__import__.product_template_ophs5077_358_op,OPHS5077-358.OP-30,049952768859,BERMUDA P/H 100% ALGODON,Talla: 30,47.74,0.00
__export__.product_product_95998_5316591d,tmpl_id,__import__.product_template_ophs5077_358_op,OPHS5077-358.OP-32,049952768873,BERMUDA P/H 100% ALGODON,Talla: 32,47.74,0.00
__export__.product_product_96001_23c96b46,tmpl_id,__import__.product_template_ophs5077_468_op,OPHS5077-468.OP-31,049952769139,BERMUDA P/H 100% ALGODON (ophs5077_468_op),Talla: 31,47.74,0.00
__export__.product_product_95999_ee9012da,tmpl_id,__import__.product_template_ophs5077_468_op,OPHS5077-468.OP-32,049952769146,BERMUDA P/H 100% ALGODON (ophs5077_468_op),Talla: 32,47.74,0.00
__export__.product_product_96000_e0608801,tmpl_id,__import__.product_template_ophs5077_468_op,OPHS5077-468.OP-34,049952769160,BERMUDA P/H 100% ALGODON (ophs5077_468_op),Talla: 34,47.74,0.00
__export__.product_product_96006_f232beb2,tmpl_id,__import__.product_template_opbf6080_op,OPBF6080.OP/38,OPBF6080.OP/O38,Terno OPBF6080.OP,Talla: 38,69.55,0.00
__export__.product_product_96011_becc4a2e,tmpl_id,__import__.product_template_opbf7027_031_op,OPBF7027-031.OP/28,740670136479,Terno OPBF7027-031.OP,Talla: 28,56.43,0.00
__export__.product_product_96017_dde3f9b7,tmpl_id,__import__.product_template_opbf7027_031_op,OPBF7027-031.OP/29,740670136486,Terno OPBF7027-031.OP,Talla: 29,56.43,0.00
__export__.product_product_96009_4eadb3ad,tmpl_id,__import__.product_template_opbf7027_031_op,OPBF7027-031.OP/30,740670136493,Terno OPBF7027-031.OP,Talla: 30,56.43,0.00
__export__.product_product_96015_1ed68e2c,tmpl_id,__import__.product_template_opbf7027_031_op,OPBF7027-031.OP/31,740670136509,Terno OPBF7027-031.OP,Talla: 31,56.43,0.00
__export__.product_product_96010_4415e606,tmpl_id,__import__.product_template_opbf7027_031_op,OPBF7027-031.OP/32,740670136516,Terno OPBF7027-031.OP,Talla: 32,56.43,0.00
__export__.product_product_96016_54ba8084,tmpl_id,__import__.product_template_opbf7027_031_op,OPBF7027-031.OP/33,740670136523,Terno OPBF7027-031.OP,Talla: 33,56.43,0.00
__export__.product_product_96012_0c7dfecc,tmpl_id,__import__.product_template_opbf7027_031_op,OPBF7027-031.OP/34,740670136530,Terno OPBF7027-031.OP,Talla: 34,56.43,0.00
__export__.product_product_96013_94138867,tmpl_id,__import__.product_template_opbf7027_031_op,OPBF7027-031.OP/36,740670136547,Terno OPBF7027-031.OP,Talla: 36,56.43,0.00
__export__.product_product_96014_62cad8af,tmpl_id,__import__.product_template_opbf7027_031_op,OPBF7027-031.OP/38,740670136554,Terno OPBF7027-031.OP,Talla: 38,56.43,0.00
__export__.product_product_96002_4e2ccb8f,tmpl_id,__import__.product_template_opbf6080_op,OPBF6080.OP/30,OPBF6080.OP/O30,Terno OPBF6080.OP,Talla: 30,69.55,0.00
__export__.product_product_96007_6b1ddfde,tmpl_id,__import__.product_template_opbf6080_op,OPBF6080.OP/31,OPBF6080.OP/O31,Terno OPBF6080.OP,Talla: 31,69.55,0.00
__export__.product_product_96003_e3fb81a3,tmpl_id,__import__.product_template_opbf6080_op,OPBF6080.OP/32,OPBF6080.OP/O32,Terno OPBF6080.OP,Talla: 32,69.55,0.00
__export__.product_product_96008_62f2f3b1,tmpl_id,__import__.product_template_opbf6080_op,OPBF6080.OP/33,OPBF6080.OP/O33,Terno OPBF6080.OP,Talla: 33,69.55,0.00
__export__.product_product_96004_cc619539,tmpl_id,__import__.product_template_opbf6080_op,OPBF6080.OP/34,OPBF6080.OP/O34,Terno OPBF6080.OP,Talla: 34,39.04,0.00
__export__.product_product_96005_dd55d423,tmpl_id,__import__.product_template_opbf6080_op,OPBF6080.OP/36,OPBF6080.OP/O36,Terno OPBF6080.OP,Talla: 36,69.55,0.00
__export__.product_product_96029_462c4e46,tmpl_id,__import__.product_template_mf3870_125,MF3870/125-6,MF3870/O125-6,Corbata MF3870/125,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_96030_e6953b9f,tmpl_id,__import__.product_template_mf3870_125,MF3870/125-7,MF3870/O125-7,Corbata MF3870/125,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_96031_121a197a,tmpl_id,__import__.product_template_mf3870_127,MF3870/127-6,MF3870/O127-6,Corbata MF3870/127,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_96032_80d7a11c,tmpl_id,__import__.product_template_mf3870_127,MF3870/127-7,MF3870/O127-7,Corbata MF3870/127,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_96033_98a67a76,tmpl_id,__import__.product_template_mf3870_43,MF3870/43-6,MF3870/O43-6,Corbata MF3870/43,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_96034_d543bf30,tmpl_id,__import__.product_template_mf3870_43,MF3870/43-7,MF3870/O43-7,Corbata MF3870/43,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_96035_c23b2432,tmpl_id,__import__.product_template_mf3870_46,MF3870/46-6,MF3870/O46-6,Corbata MF3870/46,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_96036_f7982aa1,tmpl_id,__import__.product_template_mf3870_46,MF3870/46-7,MF3870/O46-7,Corbata MF3870/46,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_96037_53d28baa,tmpl_id,__import__.product_template_mf3870_50,MF3870/50-6,MF3870/O50-6,Corbata MF3870/50,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_96038_5919cc49,tmpl_id,__import__.product_template_mf3870_50,MF3870/50-7,MF3870/O50-7,Corbata MF3870/50,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_96040_e656a434,tmpl_id,__import__.product_template_mf3870_69,MF3870/69-6,MF3870/O69-6,Corbata MF3870/69,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_96041_a829ee3f,tmpl_id,__import__.product_template_mf3870_69,MF3870/69-7,MF3870/O69-7,Corbata MF3870/69,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_96043_75685d44,tmpl_id,__import__.product_template_mf3870_84,MF3870/84-6,MF3870/O84-6,Corbata MF3870/84,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_96044_91bfe598,tmpl_id,__import__.product_template_mf3870_84,MF3870/84-7,MF3870/O84-7,Corbata MF3870/84,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_96045_a5f2b31a,tmpl_id,__import__.product_template_mf3870_97,MF3870/97-6,MF3870/O97-6,Corbata MF3870/97,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_96046_cf04e6c5,tmpl_id,__import__.product_template_mf3870_97,MF3870/97-7,MF3870/O97-7,Corbata MF3870/97,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_96048_23bbf0b3,tmpl_id,__import__.product_template_mf3870_98,MF3870/98-6,MF3870/O98-6,Corbata MF3870/98,Ancho Corbata: 6 cm,21.65,0.00
__export__.product_product_96049_90da3642,tmpl_id,__import__.product_template_mf3870_98,MF3870/98-7,MF3870/O98-7,Corbata MF3870/98,Ancho Corbata: 7 cm,21.65,0.00
__export__.product_product_96053_6e389318,tmpl_id,__import__.product_template_m_03,M-03-8,M-03-8,Corbata M-03,Talla: 8,7.65,0.00
__export__.product_product_96057_8ec2ee58,tmpl_id,__import__.product_template_magi,MAGI-32,MAGI-32,ARETES DE CRISTAL,Talla: 32,8.70,0.00
__export__.product_product_96058_124290f1,tmpl_id,__import__.product_template_magi,MAGI-38,MAGI-38,ARETES DE CRISTAL,Talla: 38,15.65,0.00
__export__.product_product_96059_2fef1cb6,tmpl_id,__import__.product_template_magi,MAGI-42,MAGI-42,ARETES DE CRISTAL,Talla: 42,15.65,0.00
__export__.product_product_96061_cca00601,tmpl_id,__import__.product_template_lv_101_06,LV-101-06/46,LV-101-06/O46,Leva LV-101-06,Talla: 46,78.17,0.00
__export__.product_product_96062_31c96ca6,tmpl_id,__import__.product_template_lv_101_06,LV-101-06/48,LV-101-06/O48,Leva LV-101-06,Talla: 48,165.13,0.00
__export__.product_product_96063_13e93b95,tmpl_id,__import__.product_template_lv_101_06,LV-101-06/50,LV-101-06/O50,Leva LV-101-06,Talla: 50,165.13,0.00
__export__.product_product_96054_796c7dfe,tmpl_id,__import__.product_template_m_03,M-03-10,M-03-10,Corbata M-03,Talla: 10,9.56,0.00
__export__.product_product_96055_b5e4c909,tmpl_id,__import__.product_template_m_03,M-03-12,M-03-12,Corbata M-03,Talla: 12,11.48,0.00
__export__.product_product_96064_dcc5ea01,tmpl_id,__import__.product_template_lamp,LAMP-20,LAMP-20,LAMPARA DE PARED LED 20X10X8 - 3000K,Talla: 20,131.74,0.00
__export__.product_product_96065_e2b1bed2,tmpl_id,__import__.product_template_lamp,LAMP-30,LAMP-30,LAMPARA DE PARED LED 20X10X8 - 3000K,Talla: 30,137.68,0.00
__export__.product_product_96066_5d808b25,tmpl_id,__import__.product_template_led_driver,LED-DRIVER/18,LED-DRIVER/18,Terno LED-DRIVER,Talla: 18,3.48,0.00
__export__.product_product_96067_6ced212e,tmpl_id,__import__.product_template_led_driver,LED-DRIVER/30,LED-DRIVER/30,Terno LED-DRIVER,Talla: 30,1.00,0.00
__export__.product_product_96068_2e7052d9,tmpl_id,__import__.product_template_led_driver,LED-DRIVER/40,LED-DRIVER/40,Terno LED-DRIVER,Talla: 40,8.58,0.00
__export__.product_product_96070_bb1631f7,tmpl_id,__import__.product_template_k822_3,K822-3/14.5,K822-3/O14.5,Terno K822-3,Talla: 14.5,17.30,0.00
__export__.product_product_96071_91df6c73,tmpl_id,__import__.product_template_k822_3,K822-3/15,K822-3/O15,Terno K822-3,Talla: 15,17.30,0.00
__export__.product_product_96072_b815414a,tmpl_id,__import__.product_template_k822_3,K822-3/15.5,K822-3/O15.5,Terno K822-3,Talla: 15.5,17.30,0.00
__export__.product_product_96073_3b88b04d,tmpl_id,__import__.product_template_k822_3,K822-3/16,K822-3/O16,Terno K822-3,Talla: 16,17.30,0.00
__export__.product_product_96074_405d885e,tmpl_id,__import__.product_template_k822_3,K822-3/16.5,K822-3/O16.5,Terno K822-3,Talla: 16.5,30.35,0.00
