Template External ID,Template Name,Source Variant External ID,Variant Attributes Key,Internal Reference,Barcode,Sales Price,Cost,Weight,Original Product Values
adams_tmpl_led_emergenxcy_6000_6500_light_2_12pcs_led_120_277v_50_6,LED EMERGENXCY 6000 - 6500 LIGHT; 2*12PCS LED; 120-277V 50/6,adams_kln_twan_001,,KLN-TWAN-001,,43.48,0.00,0.0,
adams_tmpl_lampara_de_pared_led_20x10x8_3000k,LAMPARA DE PARED LED 20X10X8 - 3000K,adams_lamp_20,Color=Rojo|Talla=20,LAMP-20,,131.74,0.00,0.0,"Talla:20,Color:Rojo"
adams_tmpl_lampara_de_pared_led_30x10x8_3000k,LAMPARA DE PARED LED 30X10X8 - 3000K,adams_lamp_30,Color=Rojo|Talla=30,LAMP-30,,137.68,0.00,0.0,"Talla:30,Color:Rojo"
adams_tmpl_round_cob_adjustable_light_7w_3000_3500k,"ROUND, COB, ADJUSTABLE LIGHT 7W 3000-3500K",adams_lb_601_7w_rd,,LB-601-7W (RD),,18.00,0.00,0.0,
adams_tmpl_round_cob_adjustable_light_7w_3000_3500k,"ROUND, COB, ADJUSTABLE LIGHT 7W 3000-3500K",adams_lb_601_7w_rd,,LB-601-7W/RD,,18.00,0.00,0.0,
adams_tmpl_square_cob_adjustable_7w_3000_3500k,"SQUARE,COB,ADJUSTABLE 7W 3000-3500K",adams_lb_601_7w_sq,,LB-601-7W (SQ),,11.88,0.00,0.0,
adams_tmpl_terno_led_driver,Terno LED-DRIVER,adams_led_driver_18,Color=Rojo|Talla=18,LED-DRIVER/18,,3.48,0.00,0.0,"Talla:18,Color:Rojo"
adams_tmpl_terno_led_driver,Terno LED-DRIVER,adams_led_driver_24,Color=Rojo|Talla=24,LED-DRIVER/24,,4.38,0.00,0.0,"Talla:24,Color:Rojo"
adams_tmpl_terno_led_driver,Terno LED-DRIVER,adams_led_driver_30,Color=Rojo|Talla=30,LED-DRIVER/30,,1.00,0.00,0.0,"Talla:30,Color:Rojo"
adams_tmpl_terno_led_driver,Terno LED-DRIVER,adams_led_driver_40,Color=Rojo|Talla=40,LED-DRIVER/40,,8.58,0.00,0.0,"Talla:40,Color:Rojo"
adams_tmpl_levas_bruno_cassini_varios_modelos,LEVAS BRUNO CASSINI VARIOS MODELOS,adams_levas_bc,Marca=Bruno Cassini,LEVAS-BC,LEVAS-BC,165.13,0.00,0.0,Marca:Bruno Cassini
adams_tmpl_110v_strips_100mts_roll_60pcs_led_mtr_12mm_24_26lm_pc,"110V STRIPS, 100MTS/ROLL; 60PCS LED/MTR; 12MM; 24-26LM/PC",adams_kb120_5630_white,,KB120-5630/WHITE,,6.11,0.00,0.0,
adams_tmpl_110v_strips_100mts_roll_60pcs_led_mtr_12mm_24_26lm_pc,"110V STRIPS, 100MTS/ROLL; 60PCS LED/MTR; 12MM; 24-26LM/PC",adams_kb120_5630_yellow,,KB120-5630/YELLOW,,6.11,0.00,0.0,
adams_tmpl_110v_strips_100mts_roll_60pcs_led_mtr_8mm_12_15lm_pc,"110V STRIPS, 100MTS/ROLL; 60PCS LED/MTR; 8MM; 12-15LM/PC",adams_kb60_s5050_blue,,KB60-S5050/BLUE,,5.28,0.00,0.0,
adams_tmpl_110v_strips_100mts_roll_60pcs_led_mtr_8mm_12_15lm_pc,"110V STRIPS, 100MTS/ROLL; 60PCS LED/MTR; 8MM; 12-15LM/PC",adams_kb60_s5050_red,,KB60-S5050/RED,,5.28,0.00,0.0,
adams_tmpl_110v_strips_100mts_roll_60pcs_led_mtr_8mm_12_15lm_pc,"110V STRIPS, 100MTS/ROLL; 60PCS LED/MTR; 8MM; 12-15LM/PC",adams_kb60_s5050_white,,KB60-S5050/WHITE,,5.28,0.00,0.0,
adams_tmpl_110v_strips_100mts_roll_60pcs_led_mtr_8mm_12_15lm_pc,"110V STRIPS, 100MTS/ROLL; 60PCS LED/MTR; 8MM; 12-15LM/PC",adams_kb60_s5050_yellow,,KB60-S5050/YELLOW,,5.28,0.00,0.0,
adams_tmpl_110v_strips_100mts_roll_60pcs_led_mtr_10mm_14_4w,"110V STRIPS, 100MTS/ROLL; 60PCS LED/MTR; 10MM 14.4W",adams_kb60_s5050_rgb,,KB60-S5050/RGB,,7.26,0.00,0.0,
adams_tmpl_rigid_strip_flexible_light_k60_s5730_12v_40_50lm_pc,RIGID STRIP FLEXIBLE LIGHT - K60-S5730-12V; 40-50LM/PC,adams_kb60_s5730_12v,,KB60-S5730-12V,,6.26,0.00,0.0,
adams_tmpl_terno_k822_3,Terno K822-3,adams_k822_3_14_5,Marca=Bruno Cassini|Talla=14.5,K822-3/14.5,K822-3/O14.5,17.30,0.00,0.0,"Talla:14.5,Marca:Bruno Cassini"
adams_tmpl_terno_k822_3,Terno K822-3,adams_k822_3_15,Marca=Bruno Cassini|Talla=15,K822-3/15,K822-3/O15,17.30,0.00,0.0,"Talla:15,Marca:Bruno Cassini"
adams_tmpl_terno_k822_3,Terno K822-3,adams_k822_3_15_5,Marca=Bruno Cassini|Talla=15.5,K822-3/15.5,K822-3/O15.5,17.30,0.00,0.0,"Talla:15.5,Marca:Bruno Cassini"
adams_tmpl_terno_k822_3,Terno K822-3,adams_k822_3_16,Marca=Bruno Cassini|Talla=16,K822-3/16,K822-3/O16,17.30,0.00,0.0,"Talla:16,Marca:Bruno Cassini"
adams_tmpl_terno_k822_3,Terno K822-3,adams_k822_3_16_5,Marca=Bruno Cassini|Talla=16.5,K822-3/16.5,K822-3/O16.5,30.35,0.00,0.0,"Talla:16.5,Marca:Bruno Cassini"
adams_tmpl_terno_k822_3,Terno K822-3,adams_k822_3_17,Marca=Bruno Cassini|Talla=17,K822-3/17,K822-3/O17,30.35,0.00,0.0,"Talla:17,Marca:Bruno Cassini"
adams_tmpl_terno_k822_16dp,Terno K822-16DP,adams_k822_16dp_14_5,Color=Azul|Marca=Bruno Cassini|Talla=14.5,K822-16DP/14.5,K822-16DP/O14.5,47.74,0.00,0.0,"Talla:14.5,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_k822_16dp,Terno K822-16DP,adams_k822_16dp_15,Color=Azul|Marca=Bruno Cassini|Talla=15,K822-16DP/15,K822-16DP/O15,47.74,0.00,0.0,"Talla:15,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_k822_16dp,Terno K822-16DP,adams_k822_16dp_15_5,Color=Azul|Marca=Bruno Cassini|Talla=15.5,K822-16DP/15.5,K822-16DP/O15.5,47.74,0.00,0.0,"Talla:15.5,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_k822_16dp,Terno K822-16DP,adams_k822_16dp_16,Color=Azul|Marca=Bruno Cassini|Talla=16,K822-16DP/16,K822-16DP/O16,47.74,0.00,0.0,"Talla:16,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_k822_16dp,Terno K822-16DP,adams_k822_16dp_16_5,Color=Azul|Marca=Bruno Cassini|Talla=16.5,K822-16DP/16.5,K822-16DP/O16.5,47.74,0.00,0.0,"Talla:16.5,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_k822_16dp,Terno K822-16DP,adams_k822_16dp_17,Color=Azul|Marca=Bruno Cassini|Talla=17,K822-16DP/17,K822-16DP/O17,47.74,0.00,0.0,"Talla:17,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_m_top_faisca_p_dama,M. TOP FAISCA P/DAMA,adams_jy_001,,JY-001,,25.57,0.00,0.0,
adams_tmpl_m_top_faisca_p_dama,M. TOP FAISCA P/DAMA,adams_jy_002,,JY-002,,25.57,0.00,0.0,
adams_tmpl_h_jeans_dolce_gabbana,H. JEANS DOLCE & GABBANA,adams_jeans_hilton,,JEANS-HILTON,JEANS-HILTON,39.04,0.00,0.0,
adams_tmpl_jeans_kan_kan,JEANS KAN KAN,adams_jeans_kan_kan,,JEANS-KAN KAN,JEANS-KAN KAN,49.02,0.00,0.0,
adams_tmpl_jeanes_pepe,JEANES PEPE,adams_jeans_pepe,,JEANS-PEPE,JEANS-PEPE,12.99,0.00,0.0,
adams_tmpl_pantalon_jeans_ninos,PANTALON JEANS NINOS,adams_jeans_nino,,JEANS/NINO,,12.99,0.00,0.0,
adams_tmpl_terno_jones_h,Terno JONES-H,adams_jones_h_10,Talla=10,JONES-H/10,JONES-H/O10,31.16,0.00,0.0,Talla:10
adams_tmpl_terno_jones_h,Terno JONES-H,adams_jones_h_7,Talla=7,JONES-H/7,JONES-H/O8,31.16,0.00,0.0,Talla:7
adams_tmpl_terno_jones_h,Terno JONES-H,adams_jones_h_9,Talla=9,JONES-H/9,JONES-H/O9,31.16,0.00,0.0,Talla:9
adams_tmpl_zapatos_de_damas_color_h,ZAPATOS DE DAMAS COLOR H,adams_jones_h_7m,,JONES-H/7M,,51.70,0.00,0.0,
adams_tmpl_dark_blue,DARK BLUE,adams_j11063_dark_blue_27,Color=Azul|Talla=27,J11063/DARK BLUE-27,J11063/ODARK BLUE-27,12.90,0.00,0.0,"Talla:27,Color:Azul"
adams_tmpl_dark_blue,DARK BLUE,adams_j11063_dark_blue_28,Color=Azul|Talla=28,J11063/DARK BLUE-28,J11063/ODARK BLUE-28,12.90,0.00,0.0,"Talla:28,Color:Azul"
adams_tmpl_dark_blue,DARK BLUE,adams_j11063_dark_blue_29,Color=Azul|Talla=29,J11063/DARK BLUE-29,J11063/ODARK BLUE-29,12.90,0.00,0.0,"Talla:29,Color:Azul"
adams_tmpl_dark_blue,DARK BLUE,adams_j14015ac_dark_blue_25,Color=Azul|Talla=25,J14015AC/DARK BLUE-25,J14015AC/ODARKBL-25,13.30,0.00,0.0,"Talla:25,Color:Azul"
adams_tmpl_dark_blue,DARK BLUE,adams_j14015ac_dark_blue_26,Color=Azul|Talla=26,J14015AC/DARK BLUE-26,J14015AC/ODARKBL-26,13.30,0.00,0.0,"Talla:26,Color:Azul"
adams_tmpl_dark_blue,DARK BLUE,adams_j14015ac_dark_blue_27,Color=Azul|Talla=27,J14015AC/DARK BLUE-27,J14015AC/ODARKBL-27,13.30,0.00,0.0,"Talla:27,Color:Azul"
adams_tmpl_dark_blue,DARK BLUE,adams_j14015ac_dark_blue_28,Color=Azul|Talla=28,J14015AC/DARK BLUE-28,J14015AC/ODARKBL-28,13.30,0.00,0.0,"Talla:28,Color:Azul"
adams_tmpl_dark_blue,DARK BLUE,adams_j14015ac_dark_blue_29,Color=Azul|Talla=29,J14015AC/DARK BLUE-29,J14015AC/ODARKBLUE-29,13.30,0.00,0.0,"Talla:29,Color:Azul"
adams_tmpl_dark_blue,DARK BLUE,adams_j14015ac_dark_blue_30,Color=Azul|Talla=30,J14015AC/DARK BLUE-30,J14015AC/ODARKBLUE-30,13.30,0.00,0.0,"Talla:30,Color:Azul"
adams_tmpl_dark_blue,DARK BLUE,adams_j11063_dark_blue_25,Color=Azul|Talla=25,J11063/DARK BLUE-25,J11063/ODARK BLUE-25,12.90,0.00,0.0,"Talla:25,Color:Azul"
adams_tmpl_dark_blue,DARK BLUE,adams_j11063_dark_blue_26,Color=Azul|Talla=26,J11063/DARK BLUE-26,J11063/ODARK BLUE-26,12.90,0.00,0.0,"Talla:26,Color:Azul"
adams_tmpl_stone_blue,STONE BLUE,adams_j14015ac_stone_blue_25,Color=Azul|Talla=25,J14015AC/STONE BLUE-25,J14015AC/OSTOBLUE-25,12.90,0.00,0.0,"Talla:25,Color:Azul"
adams_tmpl_stone_blue,STONE BLUE,adams_j14015ac_stone_blue_26,Color=Azul|Talla=26,J14015AC/STONE BLUE-26,J14015AC/OSTOBLUE-26,12.90,0.00,0.0,"Talla:26,Color:Azul"
adams_tmpl_stone_blue,STONE BLUE,adams_j14015ac_stone_blue_27,Color=Azul|Talla=27,J14015AC/STONE BLUE-27,J14015AC/OSTOBLUE-27,7.05,0.00,0.0,"Talla:27,Color:Azul"
adams_tmpl_stone_blue,STONE BLUE,adams_j14015ac_stone_blue_28,Color=Azul|Talla=28,J14015AC/STONE BLUE-28,J14015AC/OSTOBLUE-28,12.90,0.00,0.0,"Talla:28,Color:Azul"
adams_tmpl_stone_blue,STONE BLUE,adams_j14015ac_stone_blue_29,Color=Azul|Talla=29,J14015AC/STONE BLUE-29,J14015AC/OSTOBLUE-29,12.90,0.00,0.0,"Talla:29,Color:Azul"
adams_tmpl_stone_blue,STONE BLUE,adams_j14015ac_stone_blue_30,Color=Azul|Talla=30,J14015AC/STONE BLUE-30,J14015AC/OSTOBLUE-30,12.90,0.00,0.0,"Talla:30,Color:Azul"
adams_tmpl_terno_de_bano_junior_solei,TERNO DE BANO JUNIOR SOLEI,adams_j_32,Talla=32,J-32,,37.37,0.00,0.0,Talla:32
adams_tmpl_terno_de_bano_junior_solei,TERNO DE BANO JUNIOR SOLEI,adams_j_35,Talla=35,J-35,J-35,26.87,0.00,0.0,Talla:35
adams_tmpl_terno_de_bano_junior_solei,TERNO DE BANO JUNIOR SOLEI,adams_j_47,Talla=47,J-47,,27.19,0.00,0.0,Talla:47
adams_tmpl_pantalon_mujer,PANTALON MUJER,adams_j07034fc_dark_blk_2_25,Talla=25,J07034FC/DARK BLK-2-25,J07034FC/ODKBLK-2-25,7.05,0.00,0.0,Talla:25
adams_tmpl_pantalon_mujer,PANTALON MUJER,adams_j07034fc_dark_blk_2_26,Talla=26,J07034FC/DARK BLK-2-26,J07034FC/ODKBLK-2-26,7.05,0.00,0.0,Talla:26
adams_tmpl_pantalon_mujer,PANTALON MUJER,adams_j07034fc_dark_blk_2_27,Talla=27,J07034FC/DARK BLK-2-27,J07034FC/ODKBLK-2-27,7.05,0.00,0.0,Talla:27
adams_tmpl_pantalon_mujer,PANTALON MUJER,adams_j07034fc_dark_blk_2_28,Talla=28,J07034FC/DARK BLK-2-28,J07034FC/ODKBLK-2-28,7.05,0.00,0.0,Talla:28
adams_tmpl_pantalon_mujer,PANTALON MUJER,adams_j07034fc_dark_blk_2_29,Talla=29,J07034FC/DARK BLK-2-29,J07034FC/ODKBLK-2-29,7.05,0.00,0.0,Talla:29
adams_tmpl_pantalon_mujer,PANTALON MUJER,adams_j07034fc_dark_blk_2_30,Talla=30,J07034FC/DARK BLK-2-30,J07034FC/ODKBLK-2-30,7.05,0.00,0.0,Talla:30
adams_tmpl_stone_black,STONE BLACK,adams_j07034fc_stone_blk_25,Color=Negro|Talla=25,J07034FC/STONE BLK-25,J07034FC/OSTOBLK-25,12.90,0.00,0.0,"Talla:25,Color:Negro"
adams_tmpl_stone_black,STONE BLACK,adams_j07034fc_stone_blk_26,Color=Negro|Talla=26,J07034FC/STONE BLK-26,J07034FC/OSTOBLK-26,12.90,0.00,0.0,"Talla:26,Color:Negro"
adams_tmpl_stone_black,STONE BLACK,adams_j07034fc_stone_blk_27,Color=Negro|Talla=27,J07034FC/STONE BLK-27,J07034FC/OSTOBLK-27,12.90,0.00,0.0,"Talla:27,Color:Negro"
adams_tmpl_stone_black,STONE BLACK,adams_j07034fc_stone_blk_28,Color=Negro|Talla=28,J07034FC/STONE BLK-28,J07034FC/OSTOBLK-28,12.90,0.00,0.0,"Talla:28,Color:Negro"
adams_tmpl_stone_black,STONE BLACK,adams_j07034fc_stone_blk_29,Color=Negro|Talla=29,J07034FC/STONE BLK-29,J07034FC/OSTOBLK-29,12.90,0.00,0.0,"Talla:29,Color:Negro"
adams_tmpl_bleach_blue,BLEACH BLUE,adams_j11063_bleach_blue_25,Color=Azul|Talla=25,J11063/BLEACH BLUE-25,J11063/OBLEACHBLUE-25,13.30,0.00,0.0,"Talla:25,Color:Azul"
adams_tmpl_bleach_blue,BLEACH BLUE,adams_j11063_bleach_blue_26,Color=Azul|Talla=26,J11063/BLEACH BLUE-26,J11063/OBLEBLUE-26,13.30,0.00,0.0,"Talla:26,Color:Azul"
adams_tmpl_bleach_blue,BLEACH BLUE,adams_j11063_bleach_blue_27,Color=Azul|Talla=27,J11063/BLEACH BLUE-27,J11063/OBLEBLUE-27,13.30,0.00,0.0,"Talla:27,Color:Azul"
adams_tmpl_bleach_blue,BLEACH BLUE,adams_j11063_bleach_blue_28,Color=Azul|Talla=28,J11063/BLEACH BLUE-28,J11063/OBLEACHBLUE-28,13.30,0.00,0.0,"Talla:28,Color:Azul"
adams_tmpl_bleach_blue,BLEACH BLUE,adams_j11063_bleach_blue_29,Color=Azul|Talla=29,J11063/BLEACH BLUE-29,J11063/OBLEACHBLUE-29,13.30,0.00,0.0,"Talla:29,Color:Azul"
adams_tmpl_bleach_blue,BLEACH BLUE,adams_j11063_bleach_blue_30,Color=Azul|Talla=30,J11063/BLEACH BLUE-30,J11063/OBLEACHBLUE-30,13.30,0.00,0.0,"Talla:30,Color:Azul"
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_grey_37,Talla=37,I101251/GREY-37,I101251/OGREY-37,31.16,0.00,0.0,Talla:37
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_grey_38,Talla=38,I101251/GREY-38,I101251/OGREY-38,30.35,0.00,0.0,Talla:38
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_grey_39,Talla=39,I101251/GREY-39,I101251/OGREY-39,31.16,0.00,0.0,Talla:39
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_grey_40,Talla=40,I101251/GREY-40,I101251O/GREY-40,31.16,0.00,0.0,Talla:40
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_beige_40,Talla=40,I101251/BEIGE-40,I101251/OBEIGE-40,31.16,0.00,0.0,Talla:40
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_black_36,Talla=36,I101251/BLACK-36,I101251/OBLACK-36,31.16,0.00,0.0,Talla:36
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_black_37,Talla=37,I101251/BLACK-37,I101251/OBLACK-37,31.16,0.00,0.0,Talla:37
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_black_38,Talla=38,I101251/BLACK-38,I101251/OBLACK-38,31.16,0.00,0.0,Talla:38
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_black_39,Talla=39,I101251/BLACK-39,I101251/OBLACK-39,31.16,0.00,0.0,Talla:39
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_black_40,Talla=40,I101251/BLACK-40,I101251/OBLACK-40,31.16,0.00,0.0,Talla:40
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_grey_36,Talla=36,I101251/GREY-36,I101251/OGREY-36,31.16,0.00,0.0,Talla:36
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_beige_36,Talla=36,I101251/BEIGE-36,I101251/OBEIGE-36,31.16,0.00,0.0,Talla:36
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_beige_37,Talla=37,I101251/BEIGE-37,I101251/OBEIGE-37,31.16,0.00,0.0,Talla:37
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_beige_38,Talla=38,I101251/BEIGE-38,I101251/OBEIGE-38,31.16,0.00,0.0,Talla:38
adams_tmpl_zapatos_para_damas,ZAPATOS PARA DAMAS,adams_i101251_beige_39,Talla=39,I101251/BEIGE-39,I101251/OBEIGE-39,31.16,0.00,0.0,Talla:39
adams_tmpl_colorswatch_pantalon,COLORSWATCH PANTALON,adams_impb0682,,IMPB0682,IMPB0682,50.80,0.00,0.0,
adams_tmpl_colorswatch_pantalon,COLORSWATCH PANTALON,adams_impb1106,,IMPB1106,IMPB1106,50.80,0.00,0.0,
adams_tmpl_collar_tibetano,COLLAR TIBETANO,adams_in001,,IN001,IN001,34.70,0.00,0.0,
adams_tmpl_baby_doll_yaramoda,BABY DOLL YARAMODA,adams_isabela_yara,,ISABELA-YARA,ISABELA-YARA,26.87,0.00,0.0,
adams_tmpl_cartera_p_dama_kenneth_cole,CARTERA P/DAMA KENNETH COLE,adams_hr94113pu,,HR94113PU,HR94113PU,60.78,0.00,0.0,
adams_tmpl_cartera_p_dama_kenneth_cole,CARTERA P/DAMA KENNETH COLE,adams_hr94121pu,,HR94121PU,HR94121PU,60.78,0.00,0.0,
adams_tmpl_conforter_king_7_pz_marfil,CONFORTER KING 7 PZ. MARFIL,adams_hum_02_k,,HUM-02-K,HUM-02-K,193.90,0.00,0.0,
adams_tmpl_conforter_queen_7_pz_marfil,CONFORTER QUEEN 7 PZ. MARFIL,adams_hum_02_q,,HUM-02-Q,HUM-02-Q,189.90,0.00,0.0,
adams_tmpl_bolso_4_colores_bruno_cassini,BOLSO 4 COLORES BRUNO CASSINI,adams_h721,Marca=Bruno Cassini,H721,H721,30.35,0.00,0.0,Marca:Bruno Cassini
adams_tmpl_mochila_8_colores_bruno_cassini_grande,MOCHILA 8 COLORES BRUNO CASSINI GRANDE,adams_h723,Marca=Bruno Cassini,H723,H723,17.45,0.00,0.0,Marca:Bruno Cassini
adams_tmpl_bolso_playero_de_mujer_2013,BOLSO PLAYERO DE MUJER 2013,adams_h32_playero,,H32/PLAYERO,H32/OPLAYERO,8.04,0.00,0.0,
adams_tmpl_gemelos_varios_modelos,GEMELOS VARIOS MODELOS,adams_gem_005,,GEM-005,GEM-005,69.48,0.00,0.0,
adams_tmpl_gemelos_varios_modelos,GEMELOS VARIOS MODELOS,adams_gem_varios,,GEM-VARIOS,GEM-VARIOS,73.83,0.00,0.0,
adams_tmpl_gift_card,GIFT CARD,adams_gift_card,,GIFT-CARD,,1.00,0.00,0.0,
adams_tmpl_rinse_blue,RINSE BLUE,adams_g07034as_blue_26,Color=Azul|Talla=26,G07034AS/BLUE-26,G07034AS/OBLUE-26,12.90,0.00,0.0,"Talla:26,Color:Azul"
adams_tmpl_rinse_blue,RINSE BLUE,adams_g07034as_blue_27,Color=Azul|Talla=27,G07034AS/BLUE-27,G07034AS/OBLUE-27,12.90,0.00,0.0,"Talla:27,Color:Azul"
adams_tmpl_rinse_blue,RINSE BLUE,adams_g07034as_blue_28,Color=Azul|Talla=28,G07034AS/BLUE-28,G07034AS/OBLUE-28,12.90,0.00,0.0,"Talla:28,Color:Azul"
adams_tmpl_rinse_blue,RINSE BLUE,adams_g07034as_blue_25,Color=Azul|Talla=25,G07034AS/BLUE-25,G07034AS/OBLUE-25,12.90,0.00,0.0,"Talla:25,Color:Azul"
adams_tmpl_light_blue,LIGHT BLUE,adams_g07034as_light_blue_25,Color=Azul|Talla=25,G07034AS/LIGHT BLUE-25,G07034AS/OLIGBLUE-25,13.30,0.00,0.0,"Talla:25,Color:Azul"
adams_tmpl_light_blue,LIGHT BLUE,adams_g07034as_light_blue_26,Color=Azul|Talla=26,G07034AS/LIGHT BLUE-26,G07034AS/OLIGBLUE-26,13.30,0.00,0.0,"Talla:26,Color:Azul"
adams_tmpl_light_blue,LIGHT BLUE,adams_g07034as_light_blue_27,Color=Azul|Talla=27,G07034AS/LIGHT BLUE-27,G07034AS/OLIGBLUE-27,13.30,0.00,0.0,"Talla:27,Color:Azul"
adams_tmpl_light_blue,LIGHT BLUE,adams_g07034as_light_blue_28,Color=Azul|Talla=28,G07034AS/LIGHT BLUE-28,G07034AS/OLIGBLUE-28,13.30,0.00,0.0,"Talla:28,Color:Azul"
adams_tmpl_light_blue,LIGHT BLUE,adams_g07034as_light_blue_29,Color=Azul|Talla=29,G07034AS/LIGHT BLUE-29,G07034AS/OLIGBLUE-29,13.30,0.00,0.0,"Talla:29,Color:Azul"
adams_tmpl_tubos_led_18w_1400_lum_100_240v_50_60hz,TUBOS LED 18W - 1400 LUM. 100-240V/50-60HZ,adams_g13t8_6500k,,G13T8-6500K,,7.80,0.00,0.0,
adams_tmpl_gafas_guarantee,GAFAS GUARANTEE,adams_gaf_guarantee,,GAF-GUARANTEE,GAF-GUARANTEE,166.87,0.00,0.0,
adams_tmpl_conj_pant_corto_nbo,CONJ.PANT.CORTO NBO,adams_fp43704,,FP43704,FP43704,26.00,0.00,0.0,
adams_tmpl_conj_pant_corto_nbo,CONJ.PANT.CORTO NBO,adams_fp43705,,FP43705,FP43705,27.14,0.00,0.0,
adams_tmpl_conj_pant_corto_nbo,CONJ.PANT.CORTO NBO,adams_44416,,44416,,21.07,0.00,0.0,
adams_tmpl_conj_pant_corto_nbo,CONJ.PANT.CORTO NBO,adams_44667,,44667,44667,6.87,0.00,0.0,
adams_tmpl_conj_pant_corto_nbo,CONJ.PANT.CORTO NBO,adams_43315,,43315,43315,16.43,0.00,0.0,
adams_tmpl_conj_pant_corto_ino,CONJ.PANT.CORTO INO,adams_fp43708,,FP43708,,28.04,0.00,0.0,
adams_tmpl_conj_pant_corto_ino,CONJ.PANT.CORTO INO,adams_45724,,45724,45724,21.65,0.00,0.0,
adams_tmpl_conj_pant_corto_todo,CONJ.PANT.CORTO TODO,adams_fp43715,,FP43715,FP43715,29.82,0.00,0.0,
adams_tmpl_sabana_full_cas_250_hilos_355,SABANA FULL CAS 250 HILOS 355,adams_full_250_355,,FULL-250-355,FULL-250-355,105.90,0.00,0.0,
adams_tmpl_fundas_plasticas_adams,FUNDAS PLASTICAS ADAMS,adams_fund_adams,,FUND-ADAMS,,0.01,0.00,0.0,
adams_tmpl_funda_adams_camisas_bruno_cassini,FUNDA ADAMS CAMISAS BRUNO CASSINI,adams_fund_cam_bc,Marca=Bruno Cassini,FUND-CAM-BC,,0.01,0.00,0.0,Marca:Bruno Cassini
adams_tmpl_funda_adams_grande,FUNDA ADAMS GRANDE,adams_fund_grd,,FUND-GRD,,0.01,0.00,0.0,
adams_tmpl_funda_adams_pequena,FUNDA ADAMS PEQUENA,adams_fund_peq,,FUND-PEQ,,0.01,0.00,0.0,
adams_tmpl_reflector_3_light_50w_3_200w,REFLECTOR ; 3 LIGHT 50W*3 200W,adams_fl_200w,,FL-200W,,237.00,0.00,0.0,
adams_tmpl_led_flood_light_50w_6000_6500k,LED FLOOD LIGHT 50W 6000-6500K,adams_fl_50w,,FL-50W,,40.18,0.00,0.0,
adams_tmpl_falda_de_nina_jmny,FALDA DE NINA JMNY,adams_fl_jmny,,FL-JMNY,,17.90,0.00,0.0,
adams_tmpl_m_falda_perpesticve_varios_md,M. FALDA PERPESTICVE VARIOS MD,adams_fl_perspective,,FL-PERSPECTIVE,,25.00,0.00,0.0,
adams_tmpl_falda_vince_camuto,FALDA VINCE CAMUTO,adams_fl_vince,,FL-VINCE,,55.18,0.00,0.0,
adams_tmpl_terno_flood_mod,Terno FLOOD-MOD,adams_flood_mod_300,Talla=300,FLOOD-MOD/300,,0.96,0.00,0.0,Talla:300
adams_tmpl_forro_de_terno_bruno_cassini,FORRO DE TERNO BRUNO CASSINI,adams_forro_bc,Marca=Bruno Cassini,FORRO-BC,,0.01,0.00,0.0,Marca:Bruno Cassini
adams_tmpl_pijama_nba,PIJAMA NBA,adams_fp43625,,FP43625,FP43625,17.30,0.00,0.0,
adams_tmpl_pijama_nba,PIJAMA NBA,adams_fp43628,,FP43628,FP43628,18.17,0.00,0.0,
adams_tmpl_pijama_nbo,PIJAMA NBO,adams_fp43661,,FP43661,FP43661,18.17,0.00,0.0,
adams_tmpl_pijama_nbo,PIJAMA NBO,adams_fp43663,,FP43663,,17.14,0.00,0.0,
adams_tmpl_camisa_nino_blanca,CAMISA NINO BLANCA,adams_f76ml,,F76ML,,15.57,0.00,0.0,
adams_tmpl_camisa_nino_de_cuadros_m_l,CAMISA NINO DE CUADROS M/L,adams_f87ml,,F87ML,,15.57,0.00,0.0,
adams_tmpl_exhibidor_grande_de_1_barra,EXHIBIDOR GRANDE DE 1 BARRA,adams_exhibidor_1bg,,EXHIBIDOR-1BG,EXHIBIDOR-1BG,200.00,0.00,0.0,
