Product Template External ID,Product Template Name,Internal Reference,Barcode,Talla,Color,Manga de Camisa,Ancho Corbata,Marca,Sales Price,Cost,Product Category
product_template_lbpc_j21_001f_wi,Terno LBPC-J21-001F-WI,LBPC-J21-001F-WI/38,691046690746,38,Vino,,,,43.39,0.00,Ropa / Hombres / Pantalones
product_template_lbpc_j21_001f_wi,Terno LBPC-J21-001F-WI,LBPC-J21-001F-WI/36,691046690739,36,Vino,,,,43.39,0.00,Ropa / Hombres / Pantalones
product_template_lbpc_j21_001f_wi,Terno LBPC-J21-001F-WI,LBPC-J21-001F-WI/34,691046690722,34,Vino,,,,43.39,0.00,Ropa / Hombres / Pantalones
product_template_lbpc_j21_001f_wi,Terno LBPC-J21-001F-WI,LBPC-J21-001F-WI/32,691046690715,32,Vino,,,,43.39,0.00,Ropa / Hombres / Pantalones
product_template_lbpc_j21_001f_wi,Terno LBPC-J21-001F-WI,LBPC-J21-001F-WI/30,691046690708,30,Vino,,,,43.39,0.00,Ropa / Hombres / Pantalones
product_template_lbpc_j21_001f_ja,Terno LBPC-J21-001F-JA,LBPC-J21-001F-JA/40,691046690814,40,,,,,43.39,0.00,Ropa / Hombres / Pantalones
product_template_lbpc_j21_001f_ja,Terno LBPC-J21-001F-JA,LBPC-J21-001F-JA/38,691046690807,38,,,,,43.39,0.00,Ropa / Hombres / Pantalones
product_template_lbpc_j21_001f_ja,Terno LBPC-J21-001F-JA,LBPC-J21-001F-JA/36,691046690791,36,,,,,43.39,0.00,Ropa / Hombres / Pantalones
product_template_lbpc_j21_001f_ja,Terno LBPC-J21-001F-JA,LBPC-J21-001F-JA/34,691046690784,34,,,,,43.39,0.00,Ropa / Hombres / Pantalones
product_template_lbpc_j21_001f_ja,Terno LBPC-J21-001F-JA,LBPC-J21-001F-JA/32,691046690777,32,,,,,43.39,0.00,Ropa / Hombres / Pantalones
product_template_lbpc_j21_001f_ja,Terno LBPC-J21-001F-JA,LBPC-J21-001F-JA/30,691046690760,30,,,,,43.39,0.00,Ropa / Hombres / Pantalones
product_template_bpmd00211c_a,Terno BPMD00211C.A,BPMD00211C.A/30,BPMD00211C.A/O30,30,,,,,39.04,0.00,Ropa / Hombres / Jeans
product_template_bpmd00211c_a,Terno BPMD00211C.A,BPMD00211C.A/31,BPMD00211C.A/O31,31,,,,,39.04,0.00,Ropa / Hombres / Jeans
product_template_bpmd00211c_a,Terno BPMD00211C.A,BPMD00211C.A/32,BPMD00211C.A/O32,32,,,,,39.04,0.00,Ropa / Hombres / Jeans
product_template_bpmd00211c_a,Terno BPMD00211C.A,BPMD00211C.A/33,BPMD00211C.A/O33,33,,,,,39.04,0.00,Ropa / Hombres / Jeans
product_template_bpmd00211c_a,Terno BPMD00211C.A,BPMD00211C.A/34,BPMD00211C.A/O34,34,,,,,39.04,0.00,Ropa / Hombres / Jeans
product_template_bpmd00211c_a,Terno BPMD00211C.A,BPMD00211C.A/36,BPMD00211C.A/O36,36,,,,,39.04,0.00,Ropa / Hombres / Jeans
product_template_bpmd00211c_a,Terno BPMD00211C.A,BPMD00211C.A/38,BPMD00211C.A/O38,38,,,,,39.04,0.00,Ropa / Hombres / Jeans
product_template_bpm11986_b,Terno BPM11986.B,BPM11986.B/40,BPM11986.B/O40,40,Azul,,,,39.04,0.00,Ropa / Hombres / Jeans
product_template_bpm11986_b,Terno BPM11986.B,BPM11986.B/38,BPM11986.B/O38,38,Azul,,,,39.04,0.00,Ropa / Hombres / Jeans
product_template_bpm11986_b,Terno BPM11986.B,BPM11986.B/36,BPM11986.B/O36,36,Azul,,,,120.45,0.00,Ropa / Hombres / Jeans
product_template_bpm11986_b,Terno BPM11986.B,BPM11986.B/34,BPM11986.B/O34,34,Azul,,,,120.45,0.00,Ropa / Hombres / Jeans
product_template_bpm11986_b,Terno BPM11986.B,BPM11986.B/33,BPM11986.B/O33,33,Azul,,,,39.04,0.00,Ropa / Hombres / Jeans
product_template_bpm11986_b,Terno BPM11986.B,BPM11986.B/32,BPM11986.B/O32,32,Azul,,,,120.45,0.00,Ropa / Hombres / Jeans
product_template_bpm11986_b,Terno BPM11986.B,BPM11986.B/31,BPM11986.B/O31,31,Azul,,,,120.45,0.00,Ropa / Hombres / Jeans
product_template_bpm11986_b,Terno BPM11986.B,BPM11986.B/30,BPM11986.B/O30,30,Azul,,,,120.45,0.00,Ropa / Hombres / Jeans
product_template_bm22338_a,Terno BM22338.A,BM22338.A/30,BM22338.A/O30,30,Rojo,,,,30.35,0.00,Ropa / Hombres / Jeans
product_template_bm22338_a,Terno BM22338.A,BM22338.A/32,BM22338.A/O32,32,Rojo,,,,39.04,0.00,Ropa / Hombres / Jeans
product_template_bm22338_a,Terno BM22338.A,BM22338.A/31,BM22338.A/O31,31,Rojo,,,,30.35,0.00,Ropa / Hombres / Jeans
product_template_bm22338_a,Terno BM22338.A,BM22338.A/33,BM22338.A/O33,33,Rojo,,,,30.35,0.00,Ropa / Hombres / Jeans
product_template_bm22338_a,Terno BM22338.A,BM22338.A/34,BM22338.A/O34,34,Rojo,,,,30.35,0.00,Ropa / Hombres / Jeans
product_template_bm22338_a,Terno BM22338.A,BM22338.A/36,BM22338.A/O36,36,Rojo,,,,39.04,0.00,Ropa / Hombres / Jeans
product_template_bm22338_a,Terno BM22338.A,BM22338.A/38,BM22338.A/O38,38,Rojo,,,,30.35,0.00,Ropa / Hombres / Jeans
product_template_z_2526dfv,Terno Z-2526DFV,Z-2526DFV/36,Z-2526DFV/O36,36,Negro,,,,80.79,0.00,Ropa / Mujeres / Zapatos
product_template_z_2526dfv,Terno Z-2526DFV,Z-2526DFV/37,Z-2526DFV/O37,37,Negro,,,,82.95,0.00,Ropa / Mujeres / Zapatos
product_template_z_2526dfv,Terno Z-2526DFV,Z-2526DFV/38,Z-2526DFV/O38,38,Negro,,,,82.95,0.00,Ropa / Mujeres / Zapatos
product_template_z_2475dfv,Terno Z-2475DFV,Z-2475DFV/38,Z-2475DFV/O38,38,,,,,80.79,0.00,Ropa / Mujeres / Zapatos
product_template_z_2475dfv,Terno Z-2475DFV,Z-2475DFV/37,Z-2475DFV/O37,37,,,,,82.95,0.00,Ropa / Mujeres / Zapatos
product_template_z_2475dfv,Terno Z-2475DFV,Z-2475DFV/36,Z-2475DFV/O36,36,,,,,80.79,0.00,Ropa / Mujeres / Zapatos
product_template_z_6729lamod,Terno Z-6729LAMOD,Z-6729LAMOD/36,Z-6729LAMOD/O36,36,,,,,73.82,0.00,Ropa / Mujeres / Zapatos
product_template_z_6729lamod,Terno Z-6729LAMOD,Z-6729LAMOD/38,Z-6729LAMOD/O38,38,,,,,75.80,0.00,Ropa / Mujeres / Zapatos
product_template_z_6729lamod,Terno Z-6729LAMOD,Z-6729LAMOD/37,Z-6729LAMOD/O37,37,,,,,75.80,0.00,Ropa / Mujeres / Zapatos
product_template_z_sd223davi,Terno Z-SD223DAVI,Z-SD223DAVI/36,Z-SD223DAVI/O36,36,Negro,,,,86.00,0.00,Ropa / Mujeres / Zapatos
product_template_z_sd223davi,Terno Z-SD223DAVI,Z-SD223DAVI/37,Z-SD223DAVI/O37,37,Negro,,,,86.00,0.00,Ropa / Mujeres / Zapatos
product_template_z_sd223davi,Terno Z-SD223DAVI,Z-SD223DAVI/38,Z-SD223DAVI/O38,38,Negro,,,,86.00,0.00,Ropa / Mujeres / Zapatos
product_template_pan_turq,PANUELO PARA HOMBRE - ACCESORIO TURQUESA,PAN-TURQ,PAN-TURQ,,,,,,10.00,0.00,Sin Categoria
product_template_pan_yellow,PANUELO PARA HOMBRE - ACCESORIO YELLOW,PAN-YELLOW,PAN-YELLOW,,,,,,10.00,0.00,Sin Categoria
product_template_pan_lila,PANUELO PARA HOMBRE - ACCESORIO LILA,PAN-LILA,PAN-LILA,,,,,,10.00,0.00,Sin Categoria
product_template_pan_mix,PANUELO PARA HOMBRE - ACCESORIO MIX,PAN-MIX,PAN-MIX,,,,,,10.00,0.00,Sin Categoria
product_template_pan_flor,PANUELO PARA HOMBRE - ACCESORIO FLOREADO,PAN-FLOR,PAN-FLOR,,,,,,10.00,0.00,Sin Categoria
product_template_nk_n,BISUTERIA P/DAMA VARIOS MODELOS,NK-N-9413,NK-N-9413,,,,,,12.96,0.00,Ropa / Mujeres / Accesorios
product_template_nk_n,BISUTERIA P/DAMA VARIOS MODELOS,NK-N-9285,NK-N-9285,,,,,,14.70,0.00,Ropa / Mujeres / Accesorios
product_template_nk_n,BISUTERIA P/DAMA VARIOS MODELOS,NK-N-9282,NK-N-9282,,,,,,12.96,0.00,Ropa / Mujeres / Accesorios
product_template_nk_n,BISUTERIA P/DAMA VARIOS MODELOS,NK-N-3515,NK-N-3515,,,,,,14.70,0.00,Ropa / Mujeres / Accesorios
product_template_nk_a,BISUTERIA P/DAMA VARIOS MODELOS,NK-A-132789,NK-A-132789,,,,,,12.96,0.00,Ropa / Mujeres / Accesorios
product_template_nk_a,BISUTERIA P/DAMA VARIOS MODELOS,NK-A-132784,NK-A-132784,,,,,,12.96,0.00,Ropa / Mujeres / Accesorios
product_template_nk_a,BISUTERIA P/DAMA VARIOS MODELOS,NK-A-128910,NK-A-128910,,,,,,12.96,0.00,Ropa / Mujeres / Accesorios
product_template_nk_a,BISUTERIA P/DAMA VARIOS MODELOS,NK-A-128908,NK-A-128908,,,,,,12.96,0.00,Ropa / Mujeres / Accesorios
product_template_nk_a,BISUTERIA P/DAMA VARIOS MODELOS,NK-A-128882,NK-A-128882,,,,,,12.96,0.00,Ropa / Mujeres / Accesorios
product_template_er_pe,BISUTERIA P/DAMA VARIOS MODELOS,ER-PE-1634,ER-PE-1634,,,,,,14.70,0.00,Ropa / Mujeres / Accesorios
product_template_er_me,BISUTERIA P/DAMA VARIOS MODELOS,ER-ME-7739,ER-ME-7739,,,,,,14.70,0.00,Ropa / Mujeres / Accesorios
product_template_er_me,BISUTERIA P/DAMA VARIOS MODELOS,ER-ME-4331,ER-ME-4331,,,,,,14.70,0.00,Ropa / Mujeres / Accesorios
product_template_er_me,BISUTERIA P/DAMA VARIOS MODELOS,ER-ME-4008,ER-ME-4008,,,,,,12.96,0.00,Ropa / Mujeres / Accesorios
product_template_er_me,BISUTERIA P/DAMA VARIOS MODELOS,ER-ME-20008,ER-ME-20008,,,,,,12.96,0.00,Ropa / Mujeres / Accesorios
product_template_er_ce,BISUTERIA P/DAMA VARIOS MODELOS,ER-CE-1814,ER-CE-1814,,,,,,19.04,0.00,Ropa / Mujeres / Accesorios
product_template_pin_a01_green_forest,PIN ACCESORIO P/CABALLEROS GREEN FOREST,PIN-A01-GREEN-FOREST,PIN-A01-GREEN-FOREST,,Verde,,,,6.00,0.00,Sin Categoria
product_template_pin_a01_red_blue,PIN ACCESORIO P/CABALLEROS RED BLUE,PIN-A01-RED BLUE,PIN-A01-RED BLUE,,Multicolor,,,,6.00,0.00,Sin Categoria
product_template_pin_a01_green,PIN ACCESORIO P/CABALLEROS GREEN,PIN-A01-GREEN,PIN-A01-GREEN,,Verde,,,,6.00,0.00,Sin Categoria
product_template_pin_a01_brow,PIN ACCESORIO P/CABALLEROS BROWN,PIN-A01-BROW,PIN-A01-BROW,,,,,,6.00,0.00,Sin Categoria
product_template_pant_zara,PANTALON P/CABALLERO,PANT-ZARA,PANT-ZARA,,,,,,40.10,0.00,Ropa / Hombres / Pantalones
product_template_pt_008_black,Pantalon PT-008-BLACK,PT-008-BLACK/42,008B120220642,42,Negro,,,Bruno Cassini,47.74,0.00,Ropa / Hombres / Pantalones
product_template_pt_008_black,Pantalon PT-008-BLACK,PT-008-BLACK/38,008B120220638,38,Negro,,,Bruno Cassini,56.43,0.00,Ropa / Hombres / Pantalones
